Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/EpSuccess,Train/Epoch,Train/TotalSteps,Train/StopIter,Train/KL,Train/LagragianMultiplier,Train/LR,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv
690.2711464540973,0.0,500.0,0.0,1,20000,40,0.006266541313380003,0.0,0.00029949999999999996,68.69255959273528,0.0018446650219415077,-0.004253932657077337,53.3614182472229,73.12003588676453,126.48145651817322,-6.217956638465694e-08,-7.212161978742415e-10
803.2348749949973,0.0,500.0,0.0,2,40000,40,0.007245409302413464,0.0,0.00029899999999999995,19.251898168108333,0.0007274001554478876,-0.006690171053305792,59.61784505844116,68.2874608039856,127.90530848503113,-3.9529801654225594e-08,3.0219555746668902e-09
951.7429783907668,14.025,500.0,0.0,3,60000,40,0.007240589242428541,0.0,0.00029849999999999994,25.05832132360044,4.418466924376151,-0.010527863706251571,65.21308088302612,85.22903108596802,150.4421136379242,2.245903019115758e-08,2.9945372403972215e-08
1218.6482389850091,1605.6749999999997,500.0,0.025,4,80000,40,0.003816672833636403,24.247508750000005,0.0002979999999999999,102.60800934965238,68062.81641001007,-1.2464479181332329,66.02902936935425,69.3526566028595,135.38168811798096,-2.479553229406406e-09,6.640625088039087e-06
1263.4868579536276,1955.67375,500.0,0.04,5,100000,40,0.0037169181741774082,53.76341393750001,0.0002974999999999999,151.36837400552182,102700.55059253157,-0.7980505215759857,69.40613794326782,66.88501381874084,136.29115414619446,5.6457519548303026e-08,9.42382848734269e-06
1334.09239780744,6.82625,500.0,0.01,6,120000,40,0.007551094051450491,52.56172449062501,0.0002969999999999999,33.94800969640287,377.11356008273725,-0.07444844344815317,71.801020860672,78.63562226295471,150.43664479255676,-2.403259280470138e-08,2.9296876391526894e-07
1245.0860832557494,42.825,500.0,0.0,7,140000,40,0.008554662577807903,51.96901326609376,0.0002964999999999999,62.22991816517644,989.846530346063,-0.31318662295254845,68.4027042388916,72.5274658203125,140.93017172813416,-2.160072298806881e-08,1.831054774470431e-08
1184.9341230742843,527.655,500.0,0.025,8,160000,40,0.008262598887085915,58.92971510278907,0.0002959999999999999,113.56496626256754,22594.331621729452,-0.5313437120744976,77.33972525596619,63.12841463088989,140.46814155578613,-2.1934509319976314e-08,-4.882812376649781e-08
1313.022490650616,1544.7100000000003,500.0,0.02,9,180000,40,0.005215765908360481,81.55806184764963,0.00029549999999999986,74.33101349859572,48663.75483921496,-1.445199389598621,70.80766010284424,75.88192653656006,146.6895875930786,-2.8944015184606542e-08,3.0029295885469764e-06
1375.472281895622,774.2262499999999,500.0,0.005,10,200000,40,0.006175046321004629,91.87234813026716,0.00029499999999999985,50.467113681646964,58993.47230468116,-0.7670336353702667,74.65360450744629,63.82542538642883,138.4790313243866,3.027916051223656e-08,-2.9296876391526894e-07
