Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/EpSuccess,Train/Epoch,Train/TotalSteps,Train/StopIter,Train/KL,Train/LR,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Loss/Loss_ewc,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv
1019.9124015220389,0.0,500.0,0.0,1,20000,37,0.006160099525004625,0.00029949999999999996,49.57496216849706,0.0030655735910569935,-0.0025450778381146126,0.0,52.450777769088745,65.57159161567688,118.02237129211426,1.8367767040672334e-07,0.0
1255.962925745612,995.5450000000001,500.0,0.025,2,40000,37,0.008551912382245064,0.00029899999999999995,50.95380465890262,36700.69342044655,-0.004424321335218393,0.0,61.04711699485779,63.912163972854614,124.9592821598053,-2.0475387429996772e-07,1.0620117336657131e-06
1521.130296577394,54.6675,500.0,0.06,3,60000,37,0.01002480462193489,0.00029849999999999994,18.51576503749215,146.83788475052762,-0.004901186038547217,0.0,61.39680218696594,61.92898750305176,123.32579064369202,-6.248951223142285e-08,1.1444091541079615e-07
1675.8858393865332,2009.5425000000002,500.0,0.05625,4,80000,37,0.007937025278806686,0.0002979999999999999,49.00508426263248,47451.522306423816,-0.005957383907174659,0.0,63.46807241439819,61.064810037612915,124.53288388252258,8.382797034300893e-08,-3.8818361645098776e-06
1807.724118807843,4222.86875,500.0,0.07875,5,100000,37,0.007705375552177429,0.0002974999999999999,64.48348552918621,199173.78999313724,-0.005603868403503289,0.0,63.033459186553955,63.576852798461914,126.61031293869019,1.4219284594219062e-07,-2.3925781533762347e-06
1994.815029959705,3920.155,500.0,0.22625,6,120000,37,0.008956143632531166,0.0002969999999999999,101.53877027664106,102443.61982061282,-0.005775500890377395,0.0,61.852174043655396,64.76004934310913,126.61222434043884,1.6212463593845428e-09,4.39453117451194e-07
2230.1169060326015,6320.785,500.0,0.24749999999999997,7,140000,37,0.009566016495227814,0.0002964999999999999,132.12885077392258,361203.0780872015,-0.006636511399349949,0.0,62.21796417236328,66.55864715576172,128.77661228179932,7.648468169918488e-08,-2.4902343284338713e-05
2458.371209627964,1419.33125,500.0,0.42750000000000005,8,160000,37,0.009060649201273918,0.0002959999999999999,239.8563651822822,13092.141599211953,-0.007576257437034925,0.0,62.23583483695984,67.37727737426758,129.6131136417389,2.2006034328114765e-08,1.025390588438313e-06
2602.4658414163705,218.40500000000003,500.0,0.48625000000000007,9,180000,37,0.012850809842348099,0.00029549999999999986,239.06618196220455,6025.4498032323745,-0.009005323021405115,0.0,61.54628396034241,63.85915970802307,125.40544509887695,5.8889387588578757e-08,4.1503906800244295e-07
2866.333588413962,2457.0637500000003,500.0,0.52125,10,200000,37,0.00982634723186493,0.00029499999999999985,253.54602532155792,87071.72560708979,-0.00856660990779979,0.0,64.4899320602417,67.71219182014465,132.20212531089783,6.75678251127465e-08,3.5400389606365934e-06
