Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/EpSuccess,Train/Epoch,Train/TotalSteps,Train/StopIter,Train/KL,Train/LR,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Loss/Loss_ewc,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv
863.97997047387,0.0,500.0,0.0,1,20000,37,0.006296683568507433,0.00029949999999999996,42.364883081858025,0.0029245761731671593,-0.002643215430570901,0.0,82.79239654541016,79.7874641418457,162.5798635482788,5.817413395448057e-08,6.496906346242781e-10
884.2088613709793,58.87750000000001,500.0,0.0,2,40000,37,0.006448021158576012,0.00029899999999999995,11.565128394095929,71.60965965247794,-0.007624811204380315,0.0,83.67571258544922,80.59262228012085,164.26833748817444,1.3380051200329035e-07,-3.509521562250484e-08
996.7634800510992,36.455,500.0,0.0,3,60000,37,0.008551240898668766,0.00029849999999999994,16.036645903363766,9.702327667344122,-0.0076549416758163805,0.0,72.87378334999084,88.12863826751709,161.00242280960083,-1.7318726008852536e-07,-2.2888183792701966e-08
1236.7503199017897,1638.985,500.0,0.0025,4,80000,37,0.008100503124296665,0.0002979999999999999,37.4323402359823,95984.17057504934,-0.006880066282663605,0.0,71.12329530715942,82.57293653488159,153.6962330341339,1.1873245497895368e-08,2.4169921744032763e-06
1346.3000353832626,1650.58,500.0,0.0225,5,100000,37,0.009717179462313652,0.0002974999999999999,43.18540329546542,90923.02816748942,-0.010619821193839191,0.0,75.00791621208191,72.51497745513916,147.52289509773254,4.5967102124677695e-08,-2.8808594834117685e-06
1725.5874318991257,4613.91125,500.0,0.030000000000000006,6,120000,37,0.012157926335930824,0.0002969999999999999,45.31727227970331,116118.45256679262,-0.008813665660978612,0.0,79.63206124305725,87.22545456886292,166.85751867294312,-2.150535571843193e-08,7.373047083092388e-06
2036.8090594753965,1566.5262500000001,500.0,0.1,7,140000,37,0.012333672493696213,0.0002964999999999999,107.8519560325826,93398.89882553782,-0.010180112936600493,0.0,68.69634985923767,74.64073967933655,143.33709073066711,-1.040935515561614e-07,-8.056640581344254e-07
2423.06074480467,2609.1974999999998,500.0,0.36875,8,160000,37,0.009045147337019444,0.0002959999999999999,168.9938504092486,42874.048976246326,-0.007952173958777706,0.0,83.34264135360718,77.70743227005005,161.05007600784302,-4.215240423377509e-08,6.83593725625542e-07
2519.2189193322415,3987.12625,500.0,0.40375000000000005,9,180000,37,0.010592888109385967,0.00029549999999999986,195.02859212771443,126276.32075790223,-0.009121618982635754,0.0,73.84221076965332,85.31114983558655,159.15336179733276,-2.70843507621521e-08,6.10351571594947e-06
2605.0596988233933,3555.1800000000003,500.0,0.41374999999999995,10,200000,37,0.009896023198962212,0.00029499999999999985,200.0724577914041,58507.884947597355,-0.008982262487948107,0.0,69.2014992237091,71.14522385597229,140.34672498703003,8.106231774718253e-08,9.765624753299562e-08
2821.035871476881,2320.2925000000005,500.0,0.50875,11,220000,37,0.009976273402571678,0.00029449999999999984,97.5776206681008,83970.61420656426,-0.009062352084472947,0.0,68.63543272018433,75.49443578720093,144.12987089157104,-7.343292196537732e-08,-1.757812469804776e-06
3146.6062735156097,1377.18125,500.0,0.62125,12,240000,37,0.01087227277457714,0.00029399999999999983,166.1496534420824,25942.503217972022,-0.010922718369953257,0.0,67.3002405166626,67.43742322921753,134.7376651763916,7.457732920101989e-08,6.83593725625542e-07
3319.3595849831777,1399.9299999999998,500.0,0.6775,13,260000,37,0.010341250337660313,0.00029349999999999987,182.13951069797508,38966.5357426165,-0.01070041292092973,0.0,68.69525909423828,73.84963464736938,142.54489469528198,-1.1610985062304735e-08,1.074218744179234e-06
3366.3090907755154,997.8574999999997,500.0,0.7375,14,280000,37,0.01280754990875721,0.00029299999999999986,215.358046142088,20595.884901471833,-0.01009149280577054,0.0,70.82105231285095,64.33585739135742,135.15691089630127,7.858276518390994e-08,-1.074218744179234e-06
3374.7635681123365,858.77375,500.0,0.67875,15,300000,37,0.01259938720613718,0.00029249999999999985,187.85490323307087,35997.38285994309,-0.011316831781446945,0.0,65.82423639297485,74.00840926170349,139.83264708518982,-7.486343633900105e-08,1.1718750556610757e-06
3395.833981153193,1779.1199999999997,500.0,0.72,16,320000,37,0.01318227220326662,0.00029199999999999983,255.4687433034457,14632.397317290646,-0.011069690047174386,0.0,66.76348280906677,71.53293514251709,138.29641914367676,-4.768371808516747e-10,-1.5136719184738467e-06
3256.093346894952,147.43125,500.0,0.6775,17,340000,37,0.012730555608868599,0.0002914999999999998,328.2102206827764,8834.414409395347,-0.010849469951409858,0.0,71.82278800010681,67.24535274505615,139.06814241409302,5.912780665084938e-08,1.56249996052793e-06
3485.0496212236394,1140.9,500.0,0.7699999999999999,18,360000,37,0.013771358877420425,0.0002909999999999998,259.95947085414235,27747.34969554414,-0.01197097234646425,0.0,65.04203748703003,71.23777937889099,136.27981853485107,1.0776520120714395e-08,-1.1718750556610757e-06
3500.6122644669326,3397.87125,500.0,0.7649999999999999,19,380000,37,0.012817899696528912,0.0002904999999999998,345.02178217271336,59753.71361259063,-0.010030220058403974,0.0,63.567898750305176,69.10525131225586,132.6731526851654,-1.516342251761671e-08,6.4453124650754035e-06
3504.283921887903,1595.1037499999998,500.0,0.77625,20,400000,37,0.016093865036964417,0.0002899999999999998,295.1602676211424,18575.068823484093,-0.013498509503599758,0.0,71.58508229255676,70.56838989257812,142.15347361564636,-1.8024444159436825e-08,1.4282226175055257e-06
3525.9804563833677,1049.57375,500.0,0.8025,21,420000,37,0.014533346518874168,0.0002894999999999998,247.46526834365875,29116.687381413347,-0.011855094320420714,0.0,64.38489532470703,70.6505217552185,135.03541898727417,-2.474784821515641e-08,-9.277343906433089e-07
3943.4258773555134,2739.14125,500.0,0.9324999999999999,22,440000,37,0.01544096413999796,0.0002889999999999998,152.69841145946205,35279.67213344944,-0.011819302033625434,0.0,65.36867642402649,67.53617548942566,132.90485429763794,1.6212463593845428e-09,7.373047083092388e-06
3666.4044519866816,4078.7350000000006,500.0,0.825,23,460000,37,0.013743231073021889,0.0002884999999999998,245.49648580591497,23948.160760356277,-0.013440247025213252,0.0,61.46088123321533,65.89420127868652,127.35508465766907,1.840591501434119e-08,-7.177734460128704e-06
3792.077769131596,2522.7599999999998,500.0,0.8175000000000001,24,480000,29,0.021525193005800247,0.0002879999999999998,355.255609059079,55961.44282029948,-0.012037334739903337,0.0,69.88777017593384,51.305577754974365,121.19334888458252,-5.435943695175638e-09,5.480957042891532e-06
3897.6192943895135,946.0350000000001,500.0,0.93625,25,500000,37,0.017782216891646385,0.0002874999999999998,148.0351915974638,7353.729559178077,-0.014588393130056691,0.0,58.960981130599976,67.37667727470398,126.33765983581543,9.155273872352154e-09,1.8066406255456968e-06
4317.1030140037565,2419.8550000000005,500.0,0.9712500000000002,26,520000,37,0.015066079795360565,0.00028699999999999977,172.61314219586868,20903.977499250777,-0.009259710377003016,0.0,65.7132933139801,67.73446297645569,133.44775772094727,2.646446262133395e-08,-3.6132812510913936e-06
3909.9475509124795,0.0,500.0,0.8787499999999999,27,540000,37,0.015579883009195328,0.00028649999999999975,215.61067510489076,6642.687476004398,-0.012527794084097463,0.0,65.68622779846191,71.25892877578735,136.9451584815979,-9.536743617033494e-10,0.0
4248.099712121877,981.75,500.0,0.9550000000000001,28,560000,37,0.015938526019454002,0.00028599999999999974,141.46472704088364,14027.88105162441,-0.011669876277793348,0.0,66.39548063278198,64.6502001285553,131.04568195343018,4.100799699813251e-09,-3.3935546071006684e-06
4246.984112160797,651.87625,500.0,0.9949999999999999,29,580000,37,0.019324209541082382,0.00028549999999999973,108.84291705964976,5725.389839843666,-0.013470257173447787,0.0,70.17953586578369,66.69523668289185,136.87477374076843,-7.629394893626795e-09,3.5400389606365934e-06
4259.992960497609,497.6987499999999,500.0,0.95,30,600000,37,0.017738739028573036,0.0002849999999999997,91.50884512432003,3806.1260269411423,-0.013734606012491131,0.0,70.86398148536682,68.5754783153534,139.4394612312317,-1.5497207073167374e-08,-5.859375278305379e-07
3803.876099694945,152.1325,500.0,0.8275000000000002,31,620000,37,0.01669526845216751,0.0002844999999999997,366.7529205185238,13314.206393869787,-0.0151791220230546,0.0,65.74640965461731,66.24216175079346,131.98857355117798,5.7220459481754915e-09,2.0019531348225428e-06
3987.74733085669,998.6837499999999,500.0,0.8674999999999999,32,640000,35,0.022966578602790833,0.0002839999999999997,397.21734705811383,12625.281290142246,-0.01023018194361671,0.0,64.44197964668274,66.10024452209473,130.54222536087036,-7.915496702537439e-09,1.6113281162688509e-06
4109.682765164979,1662.31375,500.0,0.9237499999999998,33,660000,22,0.020079145208001137,0.0002834999999999997,310.9691327366758,7739.255833351297,-0.01101942855945642,0.0,65.34561014175415,37.61222577095032,102.9578378200531,-4.81605511026828e-09,-2.441406195430318e-06
4342.318073960506,478.62,500.0,0.96125,34,680000,30,0.02009536512196064,0.0002829999999999997,113.56371918618362,4569.850695137779,-0.014157808955195455,0.0,61.396517753601074,53.67731809616089,115.0738377571106,5.2452087118126656e-09,-1.9531249506599124e-07
4308.759615027392,1530.23125,500.0,0.9637500000000001,35,700000,24,0.02063288353383541,0.0002824999999999997,274.1398116968437,25782.591857544532,-0.010028134590379063,0.0,64.80348253250122,43.96506142616272,108.76854515075684,-1.2254714576442893e-08,-2.3193358629214345e-06
4426.576367523595,2507.67875,500.0,0.9412500000000001,36,720000,37,0.01836354471743107,0.0002819999999999997,96.12737182516393,23898.775838272362,-0.010577995257336971,0.0,61.97645282745361,70.71418046951294,132.69063639640808,-6.36577590640286e-09,5.859375050931703e-06
4190.973067560951,4119.5650000000005,500.0,0.875,37,740000,37,0.01994996704161167,0.0002814999999999997,191.35815277475118,35860.56031001264,-0.013461167145980118,0.0,60.190950870513916,69.88331747055054,130.0742700099945,-3.290176353587526e-09,5.615234499600774e-07
4222.336963191827,1169.36875,500.0,0.8800000000000001,38,760000,35,0.02128717675805092,0.0002809999999999997,448.5233631769526,15955.780180594977,-0.01091510243514074,0.0,60.88852334022522,65.52301836013794,126.41154265403748,1.2540817273531957e-08,-1.6113281162688509e-06
3895.58344156564,417.84375,500.0,0.79625,39,780000,37,0.015604409389197826,0.00028049999999999966,167.72833314570684,6610.583361701514,-0.013201416802719877,0.0,61.33089756965637,65.38712930679321,126.7180278301239,-2.2935866539341987e-08,5.310058668328566e-07
4235.425228634028,355.12749999999994,500.0,0.89625,40,800000,37,0.017664339393377304,0.00027999999999999965,75.70973719303785,5330.804612759471,-0.01450512489481389,0.0,60.53643488883972,70.89939951896667,131.4358355998993,5.817413217812373e-09,-1.025390588438313e-06
