Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/EpSuccess,Train/Epoch,Train/TotalSteps,Train/StopIter,Train/KL,Train/LR,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Loss/Loss_ewc,Loss/Loss_safety,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv
-630.8565042963511,0.0,1000.0,0.0,1,20000,36,0.010377482511103153,0.00029925,27.438833541213345,0.0016030355633290523,-0.011169486281436061,0.0,0.0,13.880849599838257,70.71784543991089,84.59869718551636,1.638412499005426e-07,4.768371808516747e-10
-640.3017137887871,0.0,1000.0,0.0,2,40000,36,0.01062418706715107,0.0002985,26.37272864992753,0.00013173740670990159,-0.012581246153081716,0.0,0.0,13.608160972595215,67.11291074752808,80.72107291221619,-1.8925666722680035e-07,-3.8258732293350306e-10
-597.5961107481266,0.0,1000.0,0.0,3,60000,36,0.01167580671608448,0.00029775,22.89349999756182,4.208578445257006e-06,-0.012780306364603361,0.0,0.0,14.650018453598022,61.770758390426636,76.42077898979187,3.929138259195497e-08,2.719461981992577e-11
-555.2531058085549,0.0,1000.0,0.0,4,80000,36,0.012626384384930134,0.000297,27.73461979942877,1.0505949012476718e-06,-0.01383452958840299,0.0,0.0,16.238224744796753,67.74096250534058,83.97918963432312,-9.965896552444065e-09,3.034248963196262e-10
-499.5599968487444,0.03500000000000001,1000.0,0.0,5,100000,36,0.012622459791600704,0.00029625,24.17065375148298,0.00035571010470438884,-0.013667413679676915,0.0,0.25,13.498831748962402,64.96545124053955,78.46428513526917,1.926422044107312e-08,3.7550926257345907e-10
-478.38828953323537,0.015000000000000003,1000.0,0.0,6,120000,36,0.012709544040262699,0.0002955,29.663360061652277,5.050183985848402e-07,-0.015193280340105402,0.0,0.0,14.21440601348877,61.11177706718445,75.32618641853333,2.4580955937381077e-08,4.522502372594772e-10
-445.91703527269027,0.0,1000.0,0.0,7,140000,36,0.014881126582622528,0.00029475000000000004,24.136373864195217,3.48621408162387e-07,-0.01721632310135087,0.0,0.0,14.100440502166748,70.56037712097168,84.66082000732422,2.0980834847250662e-09,3.7252902043531655e-13
-390.3541812814265,0.0,1000.0,0.0,8,160000,36,0.01428986620157957,0.00029400000000000004,21.32467779374351,2.4195660075680184e-07,-0.01655936296407404,0.0,0.0,13.835927963256836,62.84733772277832,76.68326830863953,7.17639903058398e-09,1.7797574525246773e-10
-367.9186689392494,0.0,1000.0,0.0,9,180000,36,0.015988843515515327,0.00029325000000000005,14.035858354163922,1.689816417177129e-07,-0.01916056098126339,0.0,0.0,14.216902732849121,65.97571897506714,80.19262433052063,2.9087066089061864e-09,-2.782791774791349e-10
-321.7300422050889,0.04500000000000001,1000.0,0.0,10,200000,36,0.014928760938346386,0.00029250000000000006,15.230819414218013,0.0004323333553550134,-0.018856437943624033,0.0,0.25,16.080206632614136,63.63389992713928,79.71410894393921,-1.0204315614714687e-08,2.667307763548621e-10
-288.3265473521582,0.005,1000.0,0.0,11,220000,36,0.015901809558272362,0.00029175000000000007,17.02513746547496,8.107306821085015e-08,-0.019374300264559996,0.0,0.0,14.035462856292725,62.63962197303772,76.67508792877197,-1.0681151962899094e-08,1.8640421151072673e-10
-254.6066008796049,0.0,1000.0,0.0,12,240000,36,0.018498031422495842,0.0002910000000000001,13.1965299857014,5.646654511777165e-08,-0.019061586116117427,0.0,0.0,13.76167607307434,62.04006481170654,75.80174326896667,-3.8146971692576415e-10,1.681037253842277e-11
-212.05981462465508,0.0225,1000.0,0.0,13,260000,36,0.01580449938774109,0.0002902500000000001,15.814769150900172,0.0004324295781176359,-0.018482719491202684,0.0,0.25,14.940019845962524,74.22804284095764,89.16806483268738,9.822845647988743e-09,-1.9371509604737547e-11
-174.26199788472832,0.027500000000000004,1000.0,0.0,14,280000,36,0.018385382369160652,0.0002895000000000001,14.54152692396843,2.234954524671649e-08,-0.01968455706278532,0.0,0.0,18.05793023109436,66.20212745666504,84.26005935668945,3.1471252270875993e-09,-1.0766088714975197e-10
-153.8709517919248,0.0,1000.0,0.0,15,300000,36,0.017651228234171867,0.0002887500000000001,13.849127754574344,1.5655812046522118e-08,-0.020694460582022314,0.0,0.0,13.833519697189331,68.05395483970642,81.8874773979187,-6.980896216646215e-08,1.11036936589759e-10
-91.77187374391387,0.0,1000.0,0.0,16,320000,36,0.018035106360912323,0.0002880000000000001,14.045981791115079,1.1179502061199088e-08,-0.019830117250684738,0.0,0.0,13.393680334091187,68.67080903053284,82.06449031829834,2.07901003079769e-08,1.9045546389984125e-11
-49.19774481563242,0.0,1000.0,0.0,17,340000,36,0.018727879971265793,0.0002872500000000001,13.497413669150477,7.788522218874673e-09,-0.02217022253555898,0.0,0.0,15.075664043426514,68.31483435630798,83.39050078392029,7.162093851320606e-08,-8.419156344308121e-11
-18.54511023224247,0.04250000000000001,1000.0,0.0,18,360000,34,0.021096231415867805,0.00028650000000000013,14.848983075291205,0.00043338169024036605,-0.021502083607540978,0.0,0.25,13.763351440429688,59.61587977409363,73.37923407554626,7.5101851848558e-08,1.6242265865606953e-10
48.94590575544266,0.07250000000000002,1000.0,0.0,19,380000,33,0.020826326683163643,0.00028575000000000014,18.464262766094357,0.0008633046651941855,-0.020548489083353744,0.0,0.5,13.463436603546143,57.51872181892395,70.98215961456299,-5.531310964812519e-09,-1.59442431479917e-10
