Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/EpSuccess,Train/Epoch,Train/TotalSteps,Train/StopIter,Train/KL,Train/LagragianMultiplier,Train/LR,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv
889.7118162289873,0.0,500.0,0.0,1,20000,40,0.006586729548871517,0.0,0.00029949999999999996,134.67922547048272,0.0013450710677414218,-0.004804518349586239,47.783591747283936,65.03605151176453,112.81964468955994,-5.960464477539063e-08,0.0
938.9127644703273,0.0,500.0,0.0,2,40000,40,0.007772806566208601,0.0,0.00029899999999999995,41.10244985935025,0.0004849384310531628,-0.005896928612092218,59.44506359100342,71.44570589065552,130.89077043533325,1.5580654633140512e-07,-2.9057264927523363e-10
1157.716248762114,0.95,500.0,0.025,3,60000,40,0.00764999445527792,0.0,0.00029849999999999994,125.26382518420205,0.07771066181013823,-0.007693520959053105,62.74131464958191,64.14216828346252,126.88348436355591,-8.869171175263091e-09,-1.1801719601578498e-09
1278.0277507849783,15.366250000000003,500.0,0.01,4,80000,40,0.008005364798009396,0.0,0.0002979999999999999,64.89271031370559,16.021540434530284,-0.007752485279649937,65.09203743934631,84.3439610004425,149.43599939346313,-8.606910739672458e-08,-2.231597839852384e-08
1451.1646707218642,1842.0737500000002,500.0,0.03250000000000001,5,100000,40,0.005206790287047625,27.821599687500008,0.0002974999999999999,101.90311922745202,99712.56006606159,-1.2865778090093083,61.41211795806885,63.94566822052002,125.35778713226318,7.629394893626795e-09,8.740234079596121e-06
1515.0115062794453,1860.77,500.0,0.00875,6,120000,40,0.004193483851850033,55.805991578125024,0.0002969999999999999,61.74578235088446,93162.57571423202,-0.9653764832514924,60.34920382499695,67.05280685424805,127.40201210975647,-8.506774662464522e-08,-6.24999984211172e-06
1577.191830344275,1220.2375,500.0,0.0475,7,140000,40,0.003535906318575144,73.38079512421878,0.0002964999999999999,126.47647536128474,35801.27626088823,-0.47609017119049646,65.8237202167511,62.983259439468384,128.80698132514954,-6.206035862987846e-08,2.4536132059438387e-06
1455.490164098001,21.627499999999998,500.0,0.037500000000000006,8,160000,40,0.007947742938995361,72.09602224300784,0.0002959999999999999,85.06056391522526,117.49894894700462,-0.10018857630064931,58.92803168296814,72.7747151851654,131.70274806022644,1.5878677928071738e-08,1.7318726008852536e-07
1543.475265567105,142.66500000000002,500.0,0.08625,9,180000,40,0.0058868019841611385,72.74988300585744,0.00029549999999999986,173.66274553411685,38611.233849539545,-0.830761562606778,62.52277398109436,69.73767876625061,132.26045417785645,-4.673004205812958e-09,2.3437501113221515e-06
1423.3966548779379,785.4350000000001,500.0,0.0475,10,200000,40,0.008560141548514366,83.39281823056457,0.00029499999999999985,63.62477205233833,21.96192734957503,-0.042311174854094656,68.64214754104614,62.02576756477356,130.6679172515869,-9.679794743533421e-09,3.8146971692576415e-10
1340.9775434768833,918.95,500.0,0.005,11,220000,40,0.005137389060109854,95.95330669403637,0.00029449999999999984,41.64972039723929,24551.54422007384,-0.8193419440914267,64.77546191215515,67.09356808662415,131.86903190612793,-1.8167495952070567e-08,-2.0263671558495844e-06
