Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/EpSuccess,Train/Epoch,Train/TotalSteps,Train/StopIter,Train/KL,Train/LR,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Loss/Loss_ewc,Loss/Loss_safety,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv
-496.32609753052304,1.493620562857263,159.58469235829858,0.0,1,20000,35,0.017542103305459023,0.00029925,273.21615120780245,0.3452836292506366,-0.02367937033924787,0.0,4.25,14.830219030380249,45.001357555389404,59.83157801628113,-6.175041278311255e-08,1.0585784693262212e-08
-366.5570578883877,0.8494082840236687,124.93343195266272,0.0,2,40000,35,0.015967316925525665,0.0002985,261.4194904231633,0.2520709222392615,-0.019257291754671987,0.0,2.25,16.705876111984253,49.728022813797,66.43389987945557,9.441375681262798e-09,4.148483334631692e-09
-286.3421428012945,0.7587179487179486,104.04102564102564,0.0,3,60000,35,0.016742749139666557,0.00029775,391.58861730062813,0.27480617857575146,-0.020048741956523248,0.0,8.5,15.457152605056763,52.895946741104126,68.35310053825378,-1.2397766369076635e-08,1.7404556684752492e-09
-281.0490556394732,1.2866120218579233,107.27349726775955,0.0,4,80000,35,0.017892755568027496,0.000297,429.9824956701532,0.4081535317068337,-0.024963835520637512,0.0,8.0,15.48658037185669,49.69854545593262,65.18512654304504,-2.231597839852384e-08,2.9802322831784522e-09
-245.90724365466392,0.9124401913875597,97.57727272727273,0.0,5,100000,31,0.020561179146170616,0.00029625,555.3698978748417,0.2815279833067143,-0.024882929796067144,0.0,4.0,15.570148706436157,42.99148201942444,58.56163191795349,1.6164779736982382e-08,-2.813339339269305e-09
-304.19867975799525,1.2459999999999998,125.98633333333332,0.0,6,120000,23,0.021858157590031624,0.0002955,452.29159312851647,0.40710776362680434,-0.023546629461584916,0.0,7.25,18.09947109222412,32.45285153388977,50.55232357978821,2.7656554824062596e-09,3.9577483512687195e-09
-304.36475867191587,1.1612179487179486,129.9298076923077,0.0,7,140000,18,0.020988687872886658,0.00029475000000000004,447.23748750317634,0.3145168716835772,-0.022422742020174462,0.0,8.0,18.30510687828064,24.84637689590454,43.15148591995239,-1.2159347306806012e-08,2.2649765396565158e-10
-265.14969550890015,1.2734463276836159,118.3593220338983,0.0,8,160000,18,0.020222000777721405,0.00029400000000000004,456.35529650768405,0.4286957470793376,-0.020996530423128306,0.0,4.5,15.663390874862671,27.734269857406616,43.39766192436218,-1.1348724626714102e-08,-2.479553229406406e-09
-235.1693667410244,0.8370689655172415,112.37528735632183,0.0,9,180000,13,0.02005753479897976,0.00029325000000000005,461.2052297360131,0.266472223769845,-0.01913841637637641,0.0,6.0,15.459137916564941,19.45181703567505,34.91095566749573,-1.3351439953623867e-09,-1.7166137400437265e-09
-194.72203610525634,0.9589449541284404,94.2394495412844,0.0,10,200000,16,0.0205876212567091,0.00029250000000000006,514.2749705147057,0.38654455285037337,-0.021942189591072022,0.0,1.25,16.395668745040894,22.485803604125977,38.88147330284119,1.0108947456899386e-08,-5.483627441016381e-10
