Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/EpSuccess,Train/Epoch,Train/TotalSteps,Train/StopIter,Train/KL,Train/LR,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv
-488.8579947162367,1.493620562857263,159.58469235829858,0.0,1,20000,40,0.016990091651678085,0.00029925,239.84327123264154,0.33998484423729225,-0.025326414240584426,13.881818532943726,47.133145570755005,61.014965295791626,-1.3775824925232882e-07,1.0585784693262212e-08
-382.73916982091873,1.1848484848484848,131.37030303030303,0.0,2,40000,40,0.01790088228881359,0.0002985,240.27618577000433,0.37499138833642504,-0.022949099785219817,14.146309852600098,48.18173432350159,62.328045129776,5.826949944776061e-08,4.00543198608716e-09
-272.2069076824106,1.1171717171717175,101.43409090909091,0.0,3,60000,38,0.020419921725988388,0.00029775,396.86777150212004,0.4552672507796685,-0.024605612435447587,14.204041719436646,46.59129881858826,60.79534196853638,-2.2697449253428204e-08,-6.675720420901143e-09
-258.8587926068703,0.9814720812182739,101.101269035533,0.0,4,80000,34,0.020569268614053726,0.000297,431.93104134616806,0.3387983837741655,-0.025002812032756377,14.278666019439697,41.59522581100464,55.87389254570007,-2.086162531611535e-08,-1.7166137400437265e-09
-252.18249856037136,0.9193121693121693,103.4521164021164,0.0,5,100000,22,0.020011993125081062,0.00029625,413.4210046961527,0.31961045999078863,-0.02153604133013363,14.327488899230957,27.215038061141968,41.54252886772156,-1.9025803155159338e-08,6.675719976811934e-10
-1247.1036826350417,0.9645833333333332,521.4145833333333,0.0,6,120000,1,0.029305871576070786,0.0002955,186.35011623004755,0.05199836606915576,0.008243538314304032,14.37642502784729,1.2125613689422607,15.588987112045288,-5.92231756968431e-08,-1.0609626510671433e-09
-1807.2135911013079,1.1942307692307692,787.7557692307691,0.0,7,140000,2,0.020754797384142876,0.00029475000000000004,142.88534643703375,0.12184478607350074,-0.002336214848469717,14.264411449432373,2.4146273136138916,16.67903995513916,3.285407856878919e-08,1.4066696696346526e-09
-1487.1401333502902,2.953571428571429,700.5196428571428,0.0,8,160000,1,0.02055976539850235,0.00029400000000000004,158.399273442765,0.1792653079052417,-0.0014458605469153903,14.314788579940796,1.2038462162017822,15.518635511398315,-8.296966669263384e-09,4.1723252630632146e-10
-1511.074692181649,1.5983333333333332,775.0266666666665,0.0,9,180000,3,0.021708281710743904,0.00029325000000000005,176.83597315259127,0.06109859053287516,-0.007119233117967495,14.29859471321106,3.631993055343628,17.930589199066162,-5.912780931538464e-09,-1.0967254882032762e-09
-1251.444672139075,0.8717391304347825,702.7326086956521,0.0,10,200000,1,0.02307208813726902,0.00029250000000000006,94.03276840185586,0.04549650169206789,0.0012952638209794466,14.282902479171753,1.2147507667541504,15.49765396118164,5.7220459481754915e-09,-8.940696516468449e-10
-341.32207093288196,1.599609375,212.718359375,0.0,11,220000,35,0.020578736439347267,0.00029175000000000007,453.88549763528465,0.37003748454068525,-0.023148968965809796,14.31767225265503,42.51081418991089,56.828487157821655,-1.0299682884351569e-08,1.034736651917001e-08
-191.23933858115532,0.9186708860759494,126.6724683544304,0.0,12,240000,17,0.02008569799363613,0.0002910000000000001,523.1900118745554,0.22765037419547143,-0.01947324616675946,14.406854152679443,20.66493844985962,35.0717933177948,1.3685226285531371e-08,1.9073485846288207e-10
-199.1236137052565,1.312080536912752,135.77919463087247,0.0,13,260000,16,0.020441541448235512,0.0002902500000000001,408.2648173703934,0.36775948906007905,-0.02093916949557554,14.382254838943481,19.476964712142944,33.85922050476074,-2.3746490995790737e-08,4.625320570994518e-09
-199.5747692043918,1.0241379310344825,143.15965517241378,0.0,14,280000,12,0.020787209272384644,0.0002895000000000001,325.43262896065517,0.3471972635243965,-0.01911816964222513,14.383497476577759,14.578219413757324,28.96171760559082,4.081726245885875e-08,-1.4901161415892261e-09
-135.47550967821115,1.2076719576719577,103.09470899470901,0.0,15,300000,14,0.022169673815369606,0.0002887500000000001,343.8918894911835,0.40334740577972084,-0.0208311320650946,14.270097732543945,17.036214113235474,31.30631399154663,2.861023085110048e-10,4.00543198608716e-09
-694.2411734565791,1.0913043478260873,542.3282608695653,0.0,16,320000,1,0.0323219858109951,0.0002880000000000001,122.75811078982612,0.05216925433530404,0.013760631484464525,14.309499263763428,1.2019331455230713,15.511433124542236,-1.0454654919556106e-08,-3.57627885638756e-11
