Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/TotalSteps,Train/KL,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv,Misc/Alpha,Misc/FinalStepNorm,Misc/xHx,Misc/gradient_norm,Misc/H_inv_g,Misc/AcceptanceStep
311.1218096960518,0.0,500.0,1,20000,0.004136438,4.936699862711748,0.0030985666668801835,3.990888615135191e-07,49.91713190078735,7.747243404388428,57.66437745094299,-3.9539338558824966e-07,1.3709068602540952e-10,1.2055025100708008,0.3459298014640808,0.013762375339865685,0.05378616973757744,0.2869590222835541,1.0
318.7357804524605,53.62874999999999,500.0,2,40000,0.0014860188,1.4969214235995985,13704.265475532313,-2.807140333516145e-07,49.73789715766907,7.212122917175293,56.950021743774414,6.73341730816901e-07,-7.324219097881723e-08,0.854566752910614,0.36711713671684265,0.027386583387851715,0.07839510589838028,0.4185759425163269,1.0
316.0240496318725,939.59375,500.0,3,60000,0.0024498175,2.8821089619094398,33694.78632694293,1.69315342191112e-06,50.13753819465637,6.898946523666382,57.03648829460144,8.611679191972144e-08,1.9287108443677425e-06,0.7791042923927307,0.37843576073646545,0.032948728650808334,0.08965510129928589,0.43069812655448914,1.0
312.9367603777977,1381.9099999999999,500.0,4,80000,0.0010660471,2.72582723559088,67661.98675249428,-1.3151168332115049e-06,50.13543915748596,7.707933664321899,57.84337377548218,-2.47859958335539e-07,-1.4892577837599674e-06,0.6914113163948059,0.3801058530807495,0.04183664917945862,0.10937570035457611,0.4509696364402771,1.0
301.5188957820701,746.675,500.0,5,100000,0.0042362306,2.233717792315088,54111.57779336917,-7.184982564467646e-07,49.66455316543579,7.179036378860474,56.84359049797058,2.8901101245537575e-07,-2.807617249800387e-07,1.2915382385253906,0.2958860695362091,0.011989885941147804,0.05488688871264458,0.25372764468193054,1.0
314.5996714951925,266.5175,500.0,6,120000,0.0046348865,0.8665282234074964,78.21120275631073,-1.270294234245739e-07,50.11483907699585,7.156344413757324,57.27118420600891,1.7461776735672174e-07,-1.2207030941624453e-08,0.9289485216140747,0.3249559998512268,0.02317642793059349,0.07053768634796143,0.36519354581832886,1.0
312.0835794297921,0.0,500.0,7,140000,0.0033379672,0.450798928718658,19.2482540516337,-7.195473017418408e-08,49.69882273674011,6.776885509490967,56.475708961486816,4.8351289194670244e-08,1.2969970875076342e-08,0.8143649697303772,0.3666674494743347,0.030157241970300674,0.07269185036420822,0.450249582529068,1.0
315.7265990796543,0.0,500.0,8,160000,0.004950367,1.9064645127316189,8.040807550120505,-7.085800746153836e-08,49.835147857666016,6.411302804946899,56.24645113945007,-3.051757957450718e-08,-1.0452270515770579e-07,0.7786231637001038,0.2836809456348419,0.03298945724964142,0.09680331498384476,0.3643365800380707,1.0
313.46832371411057,0.0,500.0,9,180000,0.0047006947,0.6322311010899817,7.135727156803107,-6.198883539809685e-08,50.49740719795227,6.676479339599609,57.17388916015625,7.095336940210473e-08,2.7656554379973386e-08,0.957019031047821,0.31991174817085266,0.02183678187429905,0.07921545952558517,0.3342793881893158,1.0
319.11511475514146,0.0,500.0,10,200000,0.0023814181,0.2973003024792975,3.9315256071698133,1.0848045661759897e-07,49.770768880844116,6.634819507598877,56.40558910369873,-6.980896216646215e-08,3.7193299107229905e-08,0.8612114787101746,0.3866669237613678,0.026965606957674026,0.07097466289997101,0.4489802122116089,1.0
