Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/TotalSteps,Train/StopIter,Train/KL,Train/LR,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Loss/Loss_ewc,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv
-639.1377443139875,0.0,1000.0,1,20000,40,0.013441167771816254,0.00029925,21.162990157787032,0.002557026041546478,-0.013272090389124734,0.0,5.9000232219696045,47.945032358169556,53.84505748748779,2.1200179389779805e-07,-8.821487429422348e-10
-626.6758460409096,0.0,1000.0,2,40000,40,0.011669131927192211,0.0002985,31.27133365804776,0.00032408455706946476,-0.014108868120067095,0.0,6.27507758140564,51.60520148277283,57.88028073310852,8.993148981062404e-08,-1.1816621015015016e-09
-598.5952957516204,0.0025,1000.0,3,60000,40,0.015340951271355152,0.00029775,35.32387349430365,0.0006680163897793575,-0.017666673368217197,0.0,6.7389655113220215,50.86333990097046,57.602306842803955,-1.0299682884351569e-08,1.0684132467631002e-09
-526.2924938650774,0.04750000000000001,1000.0,4,80000,40,0.018817223608493805,0.000297,30.80674723817137,0.0001691722971924745,-0.021025696183040073,0.0,6.380641222000122,50.25472640991211,56.63536858558655,6.752014058974964e-08,5.334615527097242e-10
-497.3763369788817,0.0,1000.0,5,100000,40,0.01854238286614418,0.00029625,36.2524448243193,7.711176621292622e-05,-0.022140014051819017,0.0,6.800568103790283,50.80003023147583,57.60059928894043,1.1444091896350983e-08,5.882233589105113e-10
-468.5491070053742,0.0,1000.0,6,120000,35,0.020196938887238503,0.0002955,29.46520554252217,3.5707430565269975e-06,-0.02290005445451017,0.0,6.360858678817749,43.77878546714783,50.13964533805847,-8.201599399626502e-09,8.180737753882283e-10
-435.72747306633227,0.0,1000.0,7,140000,30,0.021421780809760094,0.00029475000000000004,33.39684283151921,2.4757435936622056e-06,-0.022329708062066706,0.0,6.406896114349365,38.36849308013916,44.77539014816284,-3.452301200468355e-08,-2.1051616005962615e-09
-366.9746542041231,0.005,1000.0,8,160000,23,0.020025746896862984,0.00029400000000000004,32.000316133961476,0.00043482478527491947,-0.022228514117634168,0.0,6.272595643997192,29.20854115486145,35.48113775253296,7.343292196537732e-09,1.4156103372853224e-11
-320.2362732813118,0.09000000000000001,1000.0,9,180000,22,0.020302405580878258,0.00029325000000000005,30.267212378712127,0.0004080515234065947,-0.021917748453302216,0.0,6.345577001571655,27.907601356506348,34.25317931175232,-1.196861276753225e-08,5.900859800789249e-10
-281.81110271205705,0.052500000000000005,1000.0,10,200000,22,0.020548015832901,0.00029250000000000006,33.036161210555655,0.0021076924313722127,-0.02242363545514271,0.0,7.97186803817749,28.22682023048401,36.19868993759155,-1.4686584393075464e-08,3.6060809893712076e-10
-198.9185646650214,0.1625,1000.0,11,220000,21,0.02013469487428665,0.00029175000000000007,32.02264374408406,0.0008635521888026923,-0.021858692036391326,0.0,7.929807186126709,27.263961791992188,35.19377088546753,1.6212463593845428e-09,3.650784535791374e-11
-208.07434591826978,0.04,1000.0,12,240000,19,0.022061720490455627,0.0002910000000000001,27.991553805306197,2.346670625500497e-07,-0.022215855327922345,0.0,8.866214990615845,24.882405519485474,33.74862241744995,2.0217894913798773e-08,3.515742696968971e-10
-83.51763843076893,0.025,1000.0,13,260000,11,0.02125372551381588,0.0002902500000000001,32.29870734213398,0.0004324220683751843,-0.017077063565268776,0.0,9.764673709869385,14.602054595947266,24.366730213165283,-3.5476684701052363e-08,1.8328427664471292e-10
-14.5323381393842,0.08000000000000003,1000.0,14,280000,16,0.020338688045740128,0.0002895000000000001,36.40071522161222,0.0008628656238994365,-0.020074633674003545,0.0,15.18474268913269,20.78811264038086,35.9728569984436,3.929138259195497e-08,1.7285346765039122e-10
61.534106997735094,0.2875,1000.0,15,300000,13,0.020572446286678314,0.0002887500000000001,37.09055595112011,0.007768921748887491,-0.019494574356278962,0.0,13.973614931106567,16.978676080703735,30.952292919158936,3.185272134942352e-08,5.245208711812666e-10
117.45922826918368,0.35000000000000003,1000.0,16,320000,12,0.0200179573148489,0.0002880000000000001,35.767288353750374,0.006185508673224764,-0.017114679081327282,0.0,10.575342655181885,15.142537117004395,25.717881679534912,5.2452087118126656e-08,5.066395081243513e-10
136.93511895101395,0.4474999999999999,1000.0,17,340000,12,0.02215113304555416,0.0002872500000000001,38.5258109328338,0.0016697408792471214,-0.018802473993269734,0.0,8.483356475830078,15.58762812614441,24.070985794067383,1.916885317143624e-08,-4.470348397012103e-11
255.56497138641845,0.3725,1000.0,18,360000,10,0.02003292925655842,0.00028650000000000013,42.99956310016279,0.007292684450294473,-0.015809889831624853,0.0,9.802070617675781,12.582473754882812,22.384546756744385,6.256103546320446e-08,1.281499906191641e-09
308.54845532487536,0.9,1000.0,19,380000,11,0.020331881940364838,0.00028575000000000014,42.38883340576863,0.014119404078230766,-0.016429101550562625,0.0,11.86274790763855,13.786379337310791,25.649129152297974,-5.435943695175638e-09,-1.0251999249533128e-09
321.98117034495914,1.1625,1000.0,20,400000,10,0.020471414551138878,0.00028500000000000015,50.1659206256318,0.016139416616228607,-0.016709544973376508,0.0,16.12163805961609,12.970070838928223,29.091710329055786,-1.7070769686711174e-08,4.276633269739705e-09
425.51562045990903,1.2000000000000002,1000.0,21,420000,9,0.021174322813749313,0.00028425000000000016,52.20859331436347,0.014424890701336351,-0.015292480996425403,0.0,16.99001908302307,11.651617765426636,28.64163875579834,2.1362303925798187e-08,-2.622604355906333e-10
465.8884712045216,1.6125,1000.0,22,440000,7,0.020252389833331108,0.00028350000000000017,55.91539529359052,0.045519307642503094,-0.012770652159430436,0.0,16.49419617652893,8.894357442855835,25.38855528831482,2.4652480945519528e-08,-2.813339339269305e-09
608.111901445182,3.3075,1000.0,23,460000,10,0.020314916968345642,0.0002827500000000002,54.28289820028189,0.06127103588316209,-0.016571538658074727,0.0,15.099268674850464,12.450093507766724,27.549365043640137,7.820129432900558e-09,2.5153159555202365e-09
642.1724146391828,4.6175000000000015,1000.0,24,480000,10,0.02029005065560341,0.0002820000000000002,67.72854620229703,0.10063089074555058,-0.0163768445741171,0.0,14.911109685897827,12.582072734832764,27.49318528175354,-7.438659466174613e-09,3.6478042808596456e-09
