Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/NominalEvalEpRet,Metrics/NominalEvalEpCost,Metrics/NominalEvalEpLen,Metrics/LegEvalEpRet,Metrics/LegEvalEpCost,Metrics/LegEvalEpLen,Train/Epoch,Train/TotalSteps,Train/StopIter,Train/KL,Train/LR,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Loss/Loss_ewc,Time/Rollout,Time/Eval,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv
-639.1377443139875,0.0,1000.0,-164.8092198975975,0.0,1000.0,-54.35193673828398,0.0,1000.0,1,20000,40,0.013441167771816254,0.00029699999999999996,21.162990157787032,0.002557026041546478,-0.013272090389124734,0.0,6.134725570678711,0.8429639339447021,46.40965247154236,53.38734221458435,2.1200179389779805e-07,-8.821487429422348e-10
-626.6758460409096,0.0,1000.0,-301.55772020434273,0.0,1000.0,-19.092928035320966,0.0,1000.0,2,40000,40,0.011576061137020588,0.000294,31.27133342930303,0.0003240840208523099,-0.01409342682365471,0.0,6.12003231048584,0.8416526317596436,46.78743314743042,53.74911832809448,8.993148981062404e-08,-1.1816621015015016e-09
-593.8150058757521,0.0,1000.0,-157.15661094315578,0.0,1000.0,-65.0087214876568,0.0,1000.0,3,60000,40,0.016150599345564842,0.00029099999999999997,32.83374092594122,0.00024558740835183094,-0.01724836379486752,0.0,6.163171768188477,0.843616247177124,47.02644371986389,54.03323197364807,-7.2479249269008506e-09,3.0428171093888068e-09
-544.234430173786,0.0,1000.0,-105.69887405455532,0.0,1000.0,-53.92598801479289,0.0,1000.0,4,80000,40,0.01720336265861988,0.000288,40.32180017891783,0.00017175718712446187,-0.019648112643405217,0.0,6.190535545349121,0.843468189239502,47.78743839263916,54.82144260406494,-2.4223327343975143e-08,-2.4437904477814243e-10
-479.94362066149944,0.0075000000000000015,1000.0,-87.20957948631855,0.0,1000.0,-80.22310274173648,0.0,1000.0,5,100000,40,0.01955552026629448,0.00028500000000000004,40.27332085999437,0.0005203975523210201,-0.021563481252894146,0.0,8.313965320587158,0.8626294136047363,49.544164180755615,58.72075939178467,1.4877318932349226e-08,2.712011448746665e-10
-451.5411361083351,0.08000000000000002,1000.0,51.312411818854265,0.0,1000.0,-70.09701651364493,0.0,1000.0,6,120000,31,0.021765118464827538,0.000282,37.36350008793422,0.0004351062901240804,-0.020999778563784068,0.0,8.610580921173096,0.8703975677490234,39.1157112121582,48.5966899394989,-4.291534350109316e-10,-4.0829181702228823e-10
-391.1094324041916,0.0125,1000.0,-15.968543314364283,0.0,1000.0,-103.77765800860598,0.0,1000.0,7,140000,30,0.02026347815990448,0.00027900000000000006,33.352198760527266,2.3350215504796846e-06,-0.02358684655139074,0.0,6.803742408752441,0.8783235549926758,38.331843852996826,46.01391053199768,-2.38418573772492e-09,-8.888542679663658e-10
-337.848554302228,0.0,1000.0,-157.2206432410783,0.0,1000.0,-120.42582800599862,0.0,1000.0,8,160000,28,0.020009517669677734,0.00027600000000000004,26.9145117567751,1.5870304513593087e-06,-0.022607579561030523,0.0,7.184753656387329,0.8995087146759033,37.30235743522644,45.38662028312683,-4.768371461572052e-11,1.2792646941761632e-09
-288.739921990304,0.04750000000000001,1000.0,-233.00668165516387,0.0,1000.0,-97.60522471479996,0.0,1000.0,9,180000,22,0.02036355808377266,0.000273,30.27830338540411,0.0004249885210647382,-0.02098138316281815,0.0,7.02089786529541,0.9018125534057617,27.533990621566772,35.4567015171051,6.198883073516015e-10,2.1308660391738954e-10
-232.94271046894391,0.0025,1000.0,-15.022462364585897,0.0,1000.0,-69.47033053903972,0.0,1000.0,10,200000,22,0.021128011867403984,0.00027000000000000006,31.381133974342887,6.989086157825708e-07,-0.02266825140488228,0.0,8.3035306930542,0.892636775970459,28.198187351226807,37.39435529708862,-4.768371808516747e-10,-3.1106173192796405e-11
