Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/TotalSteps,Train/StopIter,Train/KL,Train/LR,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Loss/Loss_ewc,Loss/Loss_safety,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv
327.47050015648574,1.19,1000.0,24,480000,8,0.021428024396300316,0.0002820000000000002,30.261230575390897,0.02543745516404757,-0.013778573836706885,0.0,7.75,13.319800615310669,10.338207006454468,23.658010244369507,-1.7166137400437265e-09,2.7418136649970393e-09
418.88593021461236,1.3275000000000001,1000.0,25,500000,9,0.02002629265189171,0.0002812500000000002,38.97543987163128,0.01945370684439342,-0.014636733217437956,0.0,6.0,12.26046633720398,10.944080591201782,23.204548358917236,6.04629519784794e-08,-1.0192394706010077e-09
432.97058404280705,0.9949999999999999,1000.0,26,520000,4,0.020109884440898895,0.0002805000000000002,39.58590978403061,0.016642228532338904,-0.007105597674239653,0.0,7.0,9.608400821685791,4.9578516483306885,14.566254138946533,4.081726245885875e-08,5.722046170220096e-10
447.0293626082903,1.5275,1000.0,27,540000,7,0.02164487913250923,0.0002797500000000002,38.45961524340074,0.01672128055869852,-0.012885379128919813,0.0,6.75,12.245198965072632,9.182468175888062,21.427668809890747,1.1444091896350983e-08,4.649162166359133e-10
539.5299477945283,2.2325000000000004,1000.0,28,560000,9,0.021979602053761482,0.0002790000000000002,50.43437896758307,0.0382922384587907,-0.014779855203353606,0.0,15.0,14.915486812591553,10.973233938217163,25.888721704483032,-2.2888184680880386e-09,9.238719789195216e-10
647.5404612609157,4.3925,1000.0,29,580000,7,0.020410658791661263,0.00027825000000000023,51.91975300369715,0.07497305270082082,-0.012059827632300932,0.0,25.0,15.355259895324707,8.585435628890991,23.940696716308594,-2.8610229740877458e-09,-1.192092865393013e-11
743.3538583452817,5.0874999999999995,1000.0,30,600000,7,0.020128455013036728,0.00027750000000000024,50.19612002753602,0.07816389625971105,-0.011072209214775502,0.0,24.0,12.627461433410645,8.653502941131592,21.280967235565186,4.9209596397759015e-08,-2.1219253021342865e-09
688.4900390748267,5.235,1000.0,31,620000,5,0.020089367404580116,0.00027675000000000025,44.24323964834975,0.10977224707722473,-0.008310995898998013,0.0,32.75,14.52798318862915,6.106502294540405,20.63448739051819,3.204345588869728e-08,7.867813067718998e-10
829.3862933654052,8.6875,1000.0,32,640000,7,0.021227428689599037,0.00027600000000000026,61.912333170282736,0.20883233077392246,-0.010229708984347986,0.0,48.75,13.3569016456604,8.74573826789856,22.10264277458191,8.125304873374262e-08,-2.5033950468156263e-09
919.1551028184207,8.82,1000.0,33,660000,5,0.02072971872985363,0.00027525000000000027,58.96247032823654,0.16062820044854959,-0.006353159577023392,0.0,45.25,12.36522912979126,6.254157304763794,18.61938786506653,-6.866454960174906e-09,-5.102157807357344e-09
919.025591261897,11.072500000000002,1000.0,34,680000,5,0.021200094372034073,0.0002745000000000003,62.293435917570946,0.19723850657907538,-0.007171109840333366,0.0,60.25,15.300431251525879,6.158222675323486,21.458656549453735,-4.310608048285758e-08,-2.646446173315553e-09
994.9007303701655,16.674999999999997,1000.0,35,700000,1,0.02248203568160534,0.0002737500000000003,57.19526547441087,0.4306646489773315,0.007114580356346342,0.0,105.75,15.83402943611145,1.2449994087219238,17.079030513763428,3.8719178974133683e-08,7.98702259885431e-09
986.6806193718858,19.4525,1000.0,36,720000,1,0.022989820688962936,0.0002730000000000003,56.05140790847925,0.4662169860765195,0.007864359685907159,0.0,90.75,16.108713626861572,1.2218413352966309,17.330556392669678,1.2588500908350397e-08,-1.6307831529616124e-08
1004.1300042916866,19.267500000000002,1000.0,37,740000,6,0.02050745114684105,0.0002722500000000003,63.881725709405316,0.46057085463572867,-0.007899257244841772,0.0,109.25,17.614360809326172,7.386927843093872,25.001290321350098,1.7929076889799944e-08,6.270408636765978e-09
1075.3769393227144,26.1375,1000.0,38,760000,3,0.020098116248846054,0.0002715000000000003,66.37578716420263,0.6586553484550554,-0.002127218804063317,0.0,146.25,17.467278718948364,3.711148500442505,21.17842960357666,4.310608048285758e-08,2.00271599304358e-09
1124.0977515590932,25.957500000000003,1000.0,39,780000,2,0.020994145423173904,0.0002707500000000003,68.56885362509341,0.509752519333515,0.001071398702863687,0.0,111.5,14.45947551727295,2.4356603622436523,16.895138263702393,2.2125243859250077e-08,-8.344650526126429e-10
1116.1109256350032,23.165000000000003,1000.0,40,800000,1,0.023519650101661682,0.00027000000000000033,57.85847373816152,0.5871788372342198,0.006402072762273038,0.0,119.5,16.93062138557434,1.252678632736206,18.18330192565918,2.1839142050339433e-08,-1.4495849853801701e-08
1060.3180113499934,22.3925,1000.0,41,820000,3,0.021796900779008865,0.00026925000000000034,62.9565918366876,0.5394321605325126,-0.0008390353708919752,0.0,110.25,15.65493893623352,3.6857125759124756,19.340652465820312,7.629394893626795e-09,2.241134611224993e-09
1163.2988454641443,23.619999999999997,1000.0,42,840000,3,0.021427186205983162,0.00026850000000000035,71.86759059243816,0.5795693218517608,-0.002304415446899522,0.0,128.75,15.247576236724854,3.657986879348755,18.905564546585083,-1.525878978725359e-08,-7.772445798082117e-09
1196.03350099845,27.517500000000002,1000.0,43,860000,3,0.024848561733961105,0.00026775000000000036,62.08774569087897,0.5537010762955561,0.0008410072443596185,0.0,123.0,14.595723867416382,3.6517252922058105,18.247450828552246,-1.506805347162299e-08,-1.907348723406699e-09
1191.2998664035772,22.175000000000004,1000.0,44,880000,3,0.02740602195262909,0.00026700000000000036,65.42383635361482,0.5475698585866993,0.000153035949518918,0.0,117.75,15.319795846939087,3.7426228523254395,19.062419891357422,-1.4877318932349226e-08,-9.536742923144104e-11
1208.8081541720937,25.602500000000003,1000.0,45,900000,7,0.022898150607943535,0.0002662500000000004,52.309591194528906,0.5766597118947888,-0.008303789788430336,0.0,128.5,17.355896949768066,8.392030000686646,25.747928857803345,-8.201599399626502e-09,1.0490417423625331e-09
1231.3469887805145,25.047499999999996,1000.0,46,920000,1,0.02583429031074047,0.0002655000000000004,69.04553726001289,0.6042727270065406,0.005846095061637818,0.0,131.5,14.686979532241821,1.2624642848968506,15.949445486068726,1.0681151962899094e-08,4.0531160649948106e-09
1283.6552989464958,29.0625,1000.0,47,940000,2,0.020364439114928246,0.0002647500000000004,63.05615099398092,0.7544934376836204,0.0027780749689275846,0.0,156.0,15.885805606842041,2.4416611194610596,18.327468633651733,-3.8146971692576415e-10,1.759529055789244e-08
1263.4801356687315,29.997499999999995,1000.0,48,960000,3,0.020336734130978584,0.0002640000000000004,73.2115828318083,0.8172721697277409,-0.0011542631076158871,0.0,137.0,15.606370687484741,3.6767959594726562,19.28316855430603,-7.2479249269008506e-09,-1.440048258416482e-08
1274.523649586121,29.5225,1000.0,49,980000,1,0.02036169543862343,0.0002632500000000004,69.4976023652683,0.7194798703963002,0.008889519463712796,0.0,160.5,17.055108070373535,1.2978277206420898,18.352938175201416,-1.754760781125242e-08,9.346008411625917e-09
1275.4340527136324,29.067500000000003,1000.0,50,1000000,4,0.020708996802568436,0.0002625000000000004,68.01833566385336,0.6752954020310705,-0.005185243929141222,0.0,139.5,16.330699682235718,4.752970933914185,21.083672285079956,1.125335735707722e-08,-2.00271599304358e-09
382.1371491121614,13.849999999999998,1000.0,51,1020000,4,0.030207443982362747,0.0002617500000000004,31.955149545837134,0.04200921967378654,0.004164743909653955,0.13988139650022272,0.25,8.697716236114502,5.802606821060181,14.500324249267578,1.7967224152926065e-07,1.0490417423625331e-09
-356.87587889257287,0.12000000000000002,1000.0,52,1040000,1,0.025014745071530342,0.00026100000000000044,39.23960608948534,0.011801241839024873,0.005679153490621156,0.34204939369576426,0.5,15.726773738861084,1.6915607452392578,17.418336391448975,6.799697871429089e-08,1.5342235926141257e-08
-353.4006864396318,0.015000000000000003,1000.0,53,1060000,2,0.021273663267493248,0.00026025000000000044,16.168257217818557,0.0072284002800266775,0.0017301998013398423,0.4685553094735161,0.0,13.159578800201416,2.710577964782715,15.87015986442566,-3.929138259195497e-08,9.56058521239811e-09
-325.26269014284793,0.0,1000.0,54,1080000,2,0.0278518944978714,0.00025950000000000045,11.592590108466224,0.006514382980073603,-7.132145936211077e-05,0.6810856668141704,0.0,17.073721885681152,2.6345367431640625,19.70826005935669,-2.0084381446849875e-07,-1.5556812504868844e-09
-260.69933018979293,0.06500000000000003,1000.0,55,1100000,4,0.021623283624649048,0.00025875000000000046,12.624604156603828,0.005173297932210822,-0.004012512593208768,1.0265512997254778,0.5,16.438753366470337,5.4023847579956055,21.841139793395996,-1.0852813403516848e-07,9.500980446830454e-09
-201.84817418332116,0.034999999999999996,1000.0,56,1120000,5,0.023834340274333954,0.00025800000000000047,10.994917838794354,0.0032204403773325083,-0.009090519725931242,1.5835220374238377,0.0,17.795377492904663,6.6169655323028564,24.412344694137573,7.438659821445981e-08,-6.914138706015649e-10
-173.55885708354782,0.0,1000.0,57,1140000,2,0.02630007639527321,0.0002572500000000005,12.575693458033065,0.0023567772683532784,-0.0014954399757872755,2.024141504170415,0.0,17.394131422042847,3.1382839679718018,20.53241777420044,5.3882597939036714e-08,1.8537044121913482e-09
-110.85404813793168,0.05,1000.0,58,1160000,4,0.023085514083504677,0.0002565000000000005,11.412524495642787,0.002335636978991294,-0.007366234676156657,2.5056584429817077,0.5,17.50887680053711,5.428709268569946,22.937588930130005,-1.3065338144713223e-08,1.9073485846288207e-10
-56.869150127961085,0.1025,1000.0,59,1180000,2,0.02413703314960003,0.0002557500000000005,12.03900540446321,0.0027885256555882066,-0.0023773351800256072,3.007709597627195,0.75,16.233015775680542,2.7241203784942627,18.957138061523438,-3.743171550496527e-09,2.6702879907247734e-09
6.100499295938872,0.17500000000000002,1000.0,60,1200000,4,0.02104009874165058,0.0002550000000000005,11.065787221677006,0.0015789991220591007,-0.006152454014947882,3.6578760626978766,0.5,15.485425472259521,5.50345516204834,20.98888325691223,1.4686584393075464e-08,2.3841859042583735e-10
35.30425184960747,0.205,1000.0,61,1220000,1,0.020660746842622757,0.0002542500000000005,10.77520179596191,0.005550478632485988,0.0033740392282081487,4.125668134171361,1.5,16.76713466644287,1.4624927043914795,18.22963047027588,8.058547606992761e-09,4.3809414429496485e-10
40.89675610961792,0.185,1000.0,62,1240000,4,0.023636821657419205,0.0002535000000000005,9.769824223777357,0.001722616749172569,-0.005192085286786857,4.7603870546475004,0.75,16.9154531955719,6.185837984085083,23.101293563842773,-7.629394893626795e-09,2.384185730786026e-11
65.32132939773786,0.15,1000.0,63,1260000,4,0.02255641669034958,0.00025275000000000053,11.600583122561153,0.00123654804909851,-0.004196144358147852,5.595447280536445,0.5,16.01031804084778,5.606720924377441,21.61704134941101,1.76429750808893e-08,3.844499718574923e-10
105.91078176705764,0.19000000000000003,1000.0,64,1280000,3,0.025206945836544037,0.00025200000000000054,11.275426148606565,0.0026036518031688598,-0.0019969649754734402,6.448551242470868,1.0,17.088415384292603,4.025824069976807,21.114241123199463,-6.1988831845383174e-09,2.861023085110048e-10
148.26451554092557,0.08250000000000002,1000.0,65,1300000,3,0.020110977813601494,0.00025125000000000055,13.16919510712385,0.0007120575333689563,-0.0032936247393957024,7.180511096288094,0.25,16.666759252548218,4.041371822357178,20.708133935928345,-3.051757735406113e-09,-8.508563298370575e-10
147.94114333612174,0.08250000000000002,1000.0,66,1320000,1,0.021102046594023705,0.00025050000000000056,11.76829682523831,0.0014706911508848642,0.005555692295463511,7.720969413416073,0.75,13.763739824295044,1.3566012382507324,15.120343208312988,3.3903120311151724e-08,-4.768371461572052e-11
157.3576041799881,0.20249999999999999,1000.0,67,1340000,6,0.02147025242447853,0.00024975000000000057,12.080305376245827,0.006087629374353333,-0.009374684288193243,8.670972329232132,1.25,11.983397006988525,8.522817611694336,20.506216287612915,-2.8610229740877458e-09,3.57627885638756e-11
216.94091284690268,0.4425,1000.0,68,1360000,2,0.021992206573486328,0.0002490000000000006,13.374248890069346,0.005210668606960331,0.0016967468261242674,9.518125703159612,2.25,13.56659746170044,2.92614483833313,16.492743968963623,1.3351439953623867e-09,7.748603841895019e-11
237.77402898581573,0.3325,1000.0,69,1380000,5,0.021403944119811058,0.0002482500000000006,14.939807614579369,0.003231009676347311,-0.0060211127742934535,10.578362300373113,1.25,17.15924048423767,6.860012054443359,24.019253730773926,2.574920721087892e-08,4.3213366912597806e-11
241.995486023889,0.46749999999999997,1000.0,70,1400000,4,0.020203350111842155,0.0002475000000000006,15.150759973084202,0.010618933819918916,-0.00418169961717075,11.706892245874618,3.5,17.352737188339233,5.412739038467407,22.76547884941101,-2.3603439203156995e-08,5.602836528062483e-10
284.1821531623896,0.53,1000.0,71,1420000,3,0.021481864154338837,0.0002467500000000006,14.705162455098698,0.007222378021174312,3.9803204885401286e-05,12.600006655001412,2.0,16.58468770980835,4.070197582244873,20.654887199401855,-7.295608561719291e-09,1.2218952238907121e-10
352.35578804610896,0.6275000000000002,1000.0,72,1440000,5,0.02333124168217182,0.0002460000000000006,16.39024298396735,0.017152335400917765,-0.00624381756802765,13.871299769246159,3.75,15.322954654693604,6.649586915969849,21.972544193267822,-5.550384685193421e-08,-8.940696794024205e-11
396.6287604713806,0.495,1000.0,73,1460000,1,0.02011527121067047,0.0002452500000000006,17.53309828176285,0.005534424265019429,0.006014877724976014,14.559327926879492,2.25,16.14338517189026,1.3630800247192383,17.506467580795288,2.8610229740877458e-09,2.622604355906333e-10
359.5578245503503,0.5525,1000.0,74,1480000,2,0.024822566658258438,0.00024450000000000063,16.493374391866567,0.008881885889294994,0.0030771958665511668,15.530789882611161,3.75,15.80683422088623,2.7635974884033203,18.57043433189392,1.3351439953623867e-09,5.036592254370476e-10
406.4361430021559,0.7999999999999999,1000.0,75,1500000,3,0.021147985011339188,0.00024375000000000064,18.14122399379905,0.006216508584879081,-0.0009313282175971487,16.6700931443447,3.0,15.752635955810547,4.061257600784302,19.813895225524902,-2.0980834847250662e-09,-2.8312206745706447e-11
451.26049539326004,0.735,1000.0,76,1520000,4,0.020044609904289246,0.00024300000000000062,18.080626315583057,0.03293181488897797,-0.0017604608698331486,17.966079373710073,6.0,14.320422649383545,5.495643138885498,19.816067218780518,-4.100799699813251e-09,-2.503394991304475e-10
540.933388007376,0.9775,1000.0,77,1540000,5,0.02109813131392002,0.0002422500000000006,22.94337744179625,0.008111417251743209,-0.004882952925293876,19.474357589136677,2.75,15.451900959014893,6.753483295440674,22.20538592338562,2.0980834847250662e-08,-4.768371461572052e-11
593.8154714043417,0.8949999999999999,1000.0,78,1560000,2,0.02236064337193966,0.00024150000000000058,23.70511883135421,0.015432090229412821,0.003940191955272906,20.61663243717279,5.75,15.73735523223877,2.708620071411133,18.445976972579956,3.499984657651112e-08,-1.9073485846288207e-10
648.8130503916556,0.645,1000.0,79,1580000,3,0.021000739187002182,0.0002407500000000006,21.202852610708934,0.004926578656784422,0.0009431081840865656,21.840381518720438,2.0,14.678322076797485,4.109890937805176,18.78821587562561,-1.5592574342804255e-08,4.1723249855074585e-11
711.6609082931543,0.40499999999999997,1000.0,80,1600000,3,0.02386534959077835,0.0002400000000000006,22.800795183395046,0.0019763871076238105,-0.0010816604345322799,22.99371728907251,1.0,16.02490544319153,4.106409549713135,20.131317377090454,-1.4781951662712345e-08,1.3560057243733326e-10
779.358819324073,0.6625000000000001,1000.0,81,1620000,3,0.02117227390408516,0.00023925000000000058,21.727199461005622,0.016911041309114316,0.0002829057707017857,24.42684743351068,5.25,16.437068223953247,4.094664573669434,20.531736135482788,-6.008148201175345e-09,1.9073485846288207e-10
772.6692613653225,1.0425,1000.0,82,1640000,1,0.021659143269062042,0.00023850000000000057,23.78814148674377,0.010300634814554248,0.004993919412584636,25.49621811766213,4.75,17.15068006515503,1.3705482482910156,18.521231174468994,2.0217894913798773e-08,-2.3841859042583735e-10
841.4282293342154,0.78,1000.0,83,1660000,2,0.022220153361558914,0.00023775000000000057,24.56491679048386,0.007765960787663224,0.003920028487535807,26.905238191159768,4.0,17.129101753234863,2.726686954498291,19.85578989982605,1.1730193705261627e-08,-5.364417937636645e-11
855.6964702155831,1.1949999999999998,1000.0,84,1680000,1,0.021557100117206573,0.00023700000000000058,26.333926106413333,0.015962390422697564,0.007047422884847409,27.983142139812628,7.25,16.897751569747925,1.3569209575653076,18.254674196243286,-1.1062621929625038e-08,2.622604355906333e-10
767.0514194563095,2.06,1000.0,85,1700000,1,0.020154012367129326,0.00023625000000000057,25.560961078911923,0.03610211289219987,0.007483019496495731,28.745299610467004,13.0,16.763070344924927,1.3610060214996338,18.124078512191772,1.0061263822080946e-08,1.3709068602540952e-10
808.8454094898394,2.2325000000000004,1000.0,86,1720000,1,0.02886393666267395,0.00023550000000000057,30.053098466830512,0.021388076345834988,0.009885563585050284,29.448514328977932,9.25,16.259148120880127,1.376176357269287,17.635327100753784,-2.632141082870021e-08,1.4245510326915678e-09
871.299914462937,1.5375,1000.0,87,1740000,1,0.023105578497052193,0.00023475000000000058,23.59235057739404,0.020405079246299286,0.008245396838425257,30.331883811341307,9.25,15.731312274932861,1.3805515766143799,17.111865997314453,5.0067900048134106e-08,2.7418137205081905e-10
962.5802994832911,1.6849999999999998,1000.0,88,1760000,1,0.022680990397930145,0.00023400000000000056,29.983355098639052,0.013995425015786133,0.008712236317225728,31.36826312884736,5.75,15.623524904251099,1.3592989444732666,16.98282504081726,-1.926422044107312e-08,1.6212463593845428e-09
924.302712796332,1.6300000000000001,1000.0,89,1780000,1,0.020053161308169365,0.00023325000000000057,28.36595514407173,0.020532457060894717,0.0075359073476479075,32.19471785816522,9.75,16.44848895072937,1.4519948959350586,17.90048599243164,5.340575981449547e-09,-2.0265579492306784e-10
1018.0537791256263,1.9575,1000.0,90,1800000,2,0.02295665070414543,0.00023250000000000058,33.459579232401744,0.020936067076623082,0.005232568970842721,33.35486997659214,11.25,17.51182460784912,2.7945809364318848,20.306407928466797,2.4414061883248905e-08,-7.152557435219364e-10
949.9460806554295,2.3675000000000006,1000.0,91,1820000,1,0.021753257140517235,0.0002317500000000006,30.132969009228788,0.021893496867626334,0.009087853847791592,34.30584714359369,10.5,17.729628086090088,1.3496155738830566,19.0792453289032,-2.6702879907247734e-09,1.072883587527329e-10
1016.2597987912319,2.6374999999999997,1000.0,92,1840000,3,0.020618561655282974,0.0002310000000000006,37.53379862707136,0.03687051341237145,0.0005053935202554709,35.70837970282704,17.0,17.158525943756104,4.062053680419922,21.220581531524658,1.4877318932349226e-08,-1.9073485846288207e-10
1060.7210893677527,3.06,1000.0,93,1860000,1,0.0245139691978693,0.00023025000000000058,28.73451194367089,0.028126965825127574,0.011828510673901144,36.63505923481414,13.5,17.37282967567444,1.3410427570343018,18.713873386383057,9.536743617033494e-10,-2.861023085110048e-10
1058.812521952715,3.6950000000000003,1000.0,94,1880000,1,0.021479954943060875,0.0002295000000000006,34.23481669441199,0.040161292758969645,0.011202198737405075,37.60493419269403,21.0,16.330798149108887,1.4050920009613037,17.73589301109314,-3.433227480087453e-09,1.1682510514532396e-09
1009.4689394297105,4.124999999999999,1000.0,95,1900000,1,0.02230473980307579,0.0002287500000000006,42.91564802468395,0.04723605164103567,0.010277498642893169,38.14845568379655,21.75,16.910135984420776,1.6288599967956543,18.53899884223938,2.8610229740877458e-09,7.033348348173263e-10
1024.1178304213495,4.1475,1000.0,96,1920000,1,0.0253247432410717,0.0002280000000000006,37.56613177156296,0.04550581096341244,0.009343732870704592,38.62625173257943,21.75,14.846234560012817,1.3567302227020264,16.20296621322632,4.00543198608716e-09,-1.6689299942029834e-10
1133.2849921435718,4.915,1000.0,97,1940000,1,0.02653864212334156,0.00022725000000000062,28.63772398823747,0.051604414665208646,0.010607103573176237,39.319021145756636,26.0,16.55251932144165,1.3687307834625244,17.92125129699707,-1.907348723406699e-09,2.2649765396565158e-10
1153.3767570790963,4.790000000000001,1000.0,98,1960000,1,0.027290884405374527,0.0002265000000000006,36.282943081170224,0.049582881240037305,0.009622501521802749,40.09069815687478,21.75,16.851887702941895,1.4097764492034912,18.261667013168335,-5.7220459481754915e-09,2.7418137205081905e-10
1151.302028148816,5.04,1000.0,99,1980000,2,0.020680660381913185,0.00022575000000000058,42.652952049486935,0.056476618074023495,0.00601890139927427,41.16010929144229,27.25,14.634652853012085,2.742676258087158,17.377330780029297,2.2888184680880386e-09,-3.767013367905747e-09
1190.6066598763214,6.4449999999999985,1000.0,100,2000000,1,0.02991677261888981,0.00022500000000000056,36.94656674778118,0.075507699693449,0.011383574637480246,42.06882449994072,37.0,16.764564275741577,1.3669848442077637,18.13155198097229,-2.632141082870021e-08,-2.3841859042583735e-10
1171.716565340915,5.4675,1000.0,101,2020000,2,0.0212310329079628,0.00022425000000000057,67.76995628405683,0.04479036647558641,0.004104575578170938,42.75804962060703,18.25,14.170274019241333,3.243211269378662,17.41348648071289,1.993179310488813e-08,-1.59740443095302e-09
1099.8456215636709,3.4875,1000.0,102,2040000,1,0.026887305080890656,0.00022350000000000058,35.910359495364055,0.046647047006581635,0.010434625314744993,43.20498264788058,18.5,14.696010828018188,1.4733526706695557,16.16936492919922,-1.1444091896350983e-08,-1.287460360543946e-09
