Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/NominalEvalEpRet,Metrics/NominalEvalEpCost,Metrics/NominalEvalEpLen,Metrics/LegEvalEpRet,Metrics/LegEvalEpCost,Metrics/LegEvalEpLen,Train/Epoch,Train/TotalSteps,Train/StopIter,Train/KL,Train/LR,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Loss/Loss_ewc,Time/Rollout,Time/Eval,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv
-639.1377443139875,0.0,1000.0,-213.37062842118868,0.0,1000.0,-50.05422113641166,0.0,1000.0,1,20000,40,0.013441167771816254,0.00029699999999999996,21.162990157787032,0.002557026041546478,-0.013272090389124734,0.0,7.61692476272583,0.8980090618133545,52.23905920982361,60.75399351119995,2.1200179389779805e-07,-8.821487429422348e-10
-626.6758460409096,0.0,1000.0,-327.0532682563688,0.0,1000.0,-16.54370045474818,0.0,1000.0,2,40000,40,0.011576061137020588,0.000294,31.27133342930303,0.0003240840208523099,-0.01409342682365471,0.0,7.928337097167969,0.9148557186126709,50.85117268562317,59.69436597824097,8.993148981062404e-08,-1.1816621015015016e-09
-593.8150058757521,0.0,1000.0,-165.79485325511837,0.0,1000.0,-56.372354754276905,0.0,1000.0,3,60000,40,0.016150599345564842,0.00029099999999999997,32.83374092594122,0.00024558740835183094,-0.01724836379486752,0.0,8.61967921257019,0.9003622531890869,52.326592683792114,61.84663462638855,-7.2479249269008506e-09,3.0428171093888068e-09
-544.234430173786,0.0,1000.0,-114.40734307142753,0.0,1000.0,-58.1997896771755,0.0,1000.0,4,80000,40,0.01720336265861988,0.000288,40.32180017891783,0.00017175718712446187,-0.019648112643405217,0.0,6.443679332733154,0.9004597663879395,51.42644691467285,58.7705864906311,-2.4223327343975143e-08,-2.4437904477814243e-10
-479.94362066149944,0.0075000000000000015,1000.0,-115.98394944705372,0.0,1000.0,-76.68767672482443,0.0,1000.0,5,100000,40,0.01955552026629448,0.00028500000000000004,40.27332085999437,0.0005203975523210201,-0.021563481252894146,0.0,6.343940496444702,0.8799102306365967,53.31854701042175,60.54239845275879,1.4877318932349226e-08,2.712011448746665e-10
-451.5411361083351,0.08000000000000002,1000.0,29.614964052896347,0.0,1000.0,-78.59240164600605,0.0,1000.0,6,120000,31,0.021765118464827538,0.000282,37.36350008793422,0.0004351062901240804,-0.020999778563784068,0.0,16.457671642303467,0.914661169052124,40.310901403427124,57.68323469161987,-4.291534350109316e-10,-4.0829181702228823e-10
-391.1094324041916,0.0125,1000.0,-61.21996595287497,0.0,1000.0,-101.08920807193974,0.0,1000.0,7,140000,30,0.02026347815990448,0.00027900000000000006,33.352198760527266,2.3350215504796846e-06,-0.02358684655139074,0.0,14.748131275177002,0.9031045436859131,39.141735792160034,54.79297208786011,-2.38418573772492e-09,-8.888542679663658e-10
-337.848554302228,0.0,1000.0,-218.5324266688651,0.0,1000.0,-122.19532853494592,0.0,1000.0,8,160000,28,0.020009517669677734,0.00027600000000000004,26.9145117567751,1.5870304513593087e-06,-0.022607579561030523,0.0,9.851463794708252,0.9688818454742432,37.5217342376709,48.34208035469055,-4.768371461572052e-11,1.2792646941761632e-09
-288.739921990304,0.04750000000000001,1000.0,-143.9549052673719,0.0,1000.0,-105.3046868058858,0.0,1000.0,9,180000,22,0.02036355808377266,0.000273,30.27830338540411,0.0004249885210647382,-0.02098138316281815,0.0,9.119983911514282,0.9965898990631104,28.391122341156006,38.507697105407715,6.198883073516015e-10,2.1308660391738954e-10
-232.94271046894391,0.0025,1000.0,-143.82162451788338,0.0,1000.0,-76.532931898612,0.0,1000.0,10,200000,22,0.021128011867403984,0.00027000000000000006,31.381133974342887,6.989086157825708e-07,-0.02266825140488228,0.0,15.210660696029663,0.9070017337799072,28.605649948120117,44.723312854766846,-4.768371808516747e-10,-3.1106173192796405e-11
