Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/TotalSteps,Train/StopIter,Train/KL,Train/LR,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Loss/Loss_ewc,Loss/Loss_safety,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv
-742.0117617519084,0.0,1000.0,1,20000,40,0.013802686706185341,0.00029925,26.270474759153664,0.0023601453780057505,-0.012957196559228104,0.0,0.0,6.28312873840332,51.49894571304321,57.782076358795166,7.438659466174613e-09,-9.536743617033494e-10
-654.1009190026956,0.040000000000000015,1000.0,2,40000,40,0.014159147627651691,0.0002985,29.278771223389683,0.0009094988993147184,-0.01466913528070181,0.0,0.25,6.571385622024536,50.404956340789795,56.97634291648865,7.429122916846609e-08,-7.748603841895019e-11
-597.2489656850723,0.05000000000000001,1000.0,3,60000,40,0.017961762845516205,0.00029775,41.570289210770454,0.000799369224900054,-0.019439762885501526,0.0,0.25,6.865403652191162,51.40987586975098,58.275280714035034,-1.7929076889799944e-08,-2.2649765396565158e-10
-590.9862471870352,0.01,1000.0,4,80000,40,0.020349642261862755,0.000297,37.815424928726095,0.0003064117374791453,-0.02208725254363068,0.0,0.0,6.899322271347046,50.896076679229736,57.795400619506836,3.6239622858147413e-08,-9.81986492121223e-10
-553.5269092926168,0.0,1000.0,5,100000,28,0.020153522491455078,0.00029625,34.510153805377115,0.00023605463775269852,-0.021527744520697143,0.0,0.0,7.007707834243774,35.87256693840027,42.88027572631836,-7.057189943537878e-09,-4.6342610304783705e-10
-495.1354631865662,0.05000000000000001,1000.0,6,120000,28,0.020363761112093925,0.0002955,39.57839086533463,0.000587506054811907,-0.021066081235239995,0.0,0.25,7.02933931350708,36.422839879989624,43.45218086242676,-1.3351440841802287e-08,-2.1606683109354208e-10
-462.90393998967403,0.04500000000000001,1000.0,7,140000,24,0.02002697065472603,0.00029475000000000004,39.679811879722706,0.0005313008296157792,-0.02182988067700838,0.0,0.25,6.54120397567749,31.428136587142944,37.96934151649475,-1.8596648665436533e-09,3.3527611242867295e-11
-431.9689404729709,0.05000000000000001,1000.0,8,160000,23,0.02109885960817337,0.00029400000000000004,28.476811061651944,0.000450330317175065,-0.021888952474627948,0.0,0.25,8.881449937820435,30.01842999458313,38.89988112449646,8.726120270807769e-09,3.278255444882916e-11
-385.2465577052056,0.04750000000000001,1000.0,9,180000,17,0.02078435942530632,0.00029325000000000005,25.70470069095932,0.0008629674000032826,-0.020599567351414366,0.0,0.5,8.999149799346924,20.876825094223022,29.87597632408142,-1.4305114870438729e-09,3.218650901359865e-10
-333.51056105708227,0.05750000000000001,1000.0,10,200000,18,0.020886734127998352,0.00029250000000000006,25.336599734898446,1.429945822549966e-07,-0.020833047058345353,0.0,0.0,6.392193555831909,22.68971824645996,29.081912517547607,9.918212917625624e-09,4.8987567474734206e-11
-313.9792639574409,0.052500000000000005,1000.0,11,220000,16,0.02052641473710537,0.00029175000000000007,26.322146196334888,0.0008618947089962773,-0.021134932196480386,0.0,0.5,6.580949544906616,20.629518032073975,27.210469007492065,3.0994415922691587e-09,1.5199184966174784e-10
-285.43253867569194,0.22500000000000003,1000.0,12,240000,16,0.02037416584789753,0.0002910000000000001,22.147530164771947,0.0036294866919980347,-0.021054269080788578,0.0,1.0,10.76677393913269,20.554262161254883,31.32103729248047,1.9741058565614367e-08,-1.9371509951682242e-10
