Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/NominalEvalEpRet,Metrics/NominalEvalEpCost,Metrics/NominalEvalEpLen,Metrics/LegEvalEpRet,Metrics/LegEvalEpCost,Metrics/LegEvalEpLen,Train/Epoch,Train/TotalSteps,Train/StopIter,Train/KL,Train/LR,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Loss/Loss_ewc,Time/Rollout,Time/Eval,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv
-639.1377443139875,0.0,1000.0,-201.0820521243602,0.0,1000.0,-55.885127855164846,0.0,1000.0,1,20000,40,0.013441167771816254,0.00029699999999999996,21.162990157787032,0.002557026041546478,-0.013272090389124734,0.0,8.306402206420898,0.8494400978088379,49.6080596446991,58.76390218734741,2.1200179389779805e-07,-8.821487429422348e-10
-626.6758460409096,0.0,1000.0,-323.5716394598648,0.0,1000.0,-21.252519562954674,0.0,1000.0,2,40000,40,0.011576061137020588,0.000294,31.27133342930303,0.0003240840208523099,-0.01409342682365471,0.0,8.556192874908447,0.8808560371398926,49.113510847091675,58.55056047439575,8.993148981062404e-08,-1.1816621015015016e-09
-593.8150058757521,0.0,1000.0,-153.0816158426876,0.0,1000.0,-65.72069160423811,0.0,1000.0,3,60000,40,0.016150599345564842,0.00029099999999999997,32.83374092594122,0.00024558740835183094,-0.01724836379486752,0.0,7.0589611530303955,0.8711795806884766,52.554322242736816,60.484463691711426,-7.2479249269008506e-09,3.0428171093888068e-09
-544.234430173786,0.0,1000.0,-120.655061439016,0.0,1000.0,-64.69178887164989,0.0,1000.0,4,80000,40,0.01720336265861988,0.000288,40.32180017891783,0.00017175718712446187,-0.019648112643405217,0.0,6.965002775192261,0.8737838268280029,52.30044651031494,60.13923358917236,-2.4223327343975143e-08,-2.4437904477814243e-10
-479.94362066149944,0.0075000000000000015,1000.0,-82.76256376854721,0.0,1000.0,-82.49266876420528,0.0,1000.0,5,100000,40,0.01955552026629448,0.00028500000000000004,40.27332085999437,0.0005203975523210201,-0.021563481252894146,0.0,9.276766777038574,0.9720883369445801,49.84039235115051,60.089247941970825,1.4877318932349226e-08,2.712011448746665e-10
-451.5411361083351,0.08000000000000002,1000.0,5.649152617230996,0.0,1000.0,-68.09618197878056,0.0,1000.0,6,120000,31,0.021765118464827538,0.000282,37.36350008793422,0.0004351062901240804,-0.020999778563784068,0.0,7.127356052398682,0.8745713233947754,39.43243646621704,47.434364318847656,-4.291534350109316e-10,-4.0829181702228823e-10
-391.1094324041916,0.0125,1000.0,-154.95697413136045,0.0,1000.0,-101.2749824018648,0.0,1000.0,7,140000,30,0.02026347815990448,0.00027900000000000006,33.352198760527266,2.3350215504796846e-06,-0.02358684655139074,0.0,7.070237159729004,0.875185489654541,37.389952421188354,45.33537578582764,-2.38418573772492e-09,-8.888542679663658e-10
-337.848554302228,0.0,1000.0,-50.9832226550735,0.0,1000.0,-104.92170877905029,0.0,1000.0,8,160000,28,0.020009517669677734,0.00027600000000000004,26.9145117567751,1.5870304513593087e-06,-0.022607579561030523,0.0,6.515421628952026,0.8609952926635742,33.7886438369751,41.165061235427856,-4.768371461572052e-11,1.2792646941761632e-09
-288.739921990304,0.04750000000000001,1000.0,-121.4382555012203,0.0,1000.0,-119.62923976938141,0.0,1000.0,9,180000,22,0.02036355808377266,0.000273,30.27830338540411,0.0004249885210647382,-0.02098138316281815,0.0,14.450794219970703,0.8885824680328369,27.727566480636597,43.066943883895874,6.198883073516015e-10,2.1308660391738954e-10
-232.94271046894391,0.0025,1000.0,206.984542286843,0.0,1000.0,-65.47643214288618,0.0,1000.0,10,200000,22,0.021128011867403984,0.00027000000000000006,31.381133974342887,6.989086157825708e-07,-0.02266825140488228,0.0,8.346251249313354,0.8658628463745117,28.351048231124878,37.5631628036499,-4.768371808516747e-10,-3.1106173192796405e-11
