Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/TotalSteps,Train/StopIter,Train/KL,Train/LR,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Loss/Loss_ewc,Loss/Loss_safety,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv
-639.6825606498439,0.0,1000.0,1,20000,40,0.012913431972265244,0.00029925,19.004099143770176,0.003170016295735549,-0.013831034126526382,0.0,0.0,5.9571144580841064,48.73251461982727,54.68963122367859,-2.8657913730967266e-07,2.1934509764065524e-09
-625.7999227140944,0.0225,1000.0,2,40000,40,0.014357899315655231,0.0002985,21.78817430353774,0.0008089861770213683,-0.015100585261416345,0.0,0.25,6.767605304718018,48.7995879650116,55.56719446182251,-1.446485526912511e-07,-1.1265277599648016e-09
-590.8260474144104,0.027500000000000004,1000.0,3,60000,40,0.017798548564314842,0.00029775,23.349472475661255,0.0002447080906552055,-0.019852356155798695,0.0,0.0,7.278399705886841,49.46574401855469,56.744145154953,6.90460240093671e-08,-3.99351107738255e-10
-548.4101565122893,0.0,1000.0,4,80000,40,0.01870374009013176,0.000297,17.03298467965172,0.00016144402584519155,-0.02283180926150208,0.0,0.0,8.118479490280151,49.319108963012695,57.4375901222229,-9.002685885661776e-08,1.7672777685717733e-09
-524.2239108736683,0.0,1000.0,5,100000,35,0.02009202353656292,0.00029625,18.304341083180137,5.02226717797543e-05,-0.023093239575265708,0.0,0.0,9.73510217666626,42.202942848205566,51.93804740905762,1.926422044107312e-08,3.725290215195187e-11
-477.0587867239342,0.0,1000.0,6,120000,29,0.020346639677882195,0.0002955,21.1388745673023,2.638932764413648e-06,-0.02162370602545384,0.0,0.0,8.68216061592102,35.22185254096985,43.90401554107666,3.1471252270875993e-09,-2.54064796978426e-10
-419.77304534375907,0.0,1000.0,7,140000,23,0.022031189873814583,0.00029475000000000004,21.49320450907433,1.8429241198069976e-06,-0.02182608785487816,0.0,0.0,6.384894609451294,28.31784963607788,34.70274615287781,-6.675720420901143e-09,1.3619660954589108e-09
-402.3539094789429,0.0,1000.0,8,160000,23,0.02014731429517269,0.00029400000000000004,15.78260195846441,1.2841778482009772e-06,-0.023104194696534155,0.0,0.0,8.91979718208313,28.262752771377563,37.18255281448364,-8.583068478174027e-09,-2.0023435687299695e-10
-363.39799617140204,0.0,1000.0,9,180000,20,0.021653879433870316,0.00029325000000000005,18.883905862390804,9.036411180235832e-07,-0.021146143528003508,0.0,0.0,8.945123672485352,24.75132703781128,33.696452140808105,1.907348723406699e-09,-5.34765398629844e-10
-309.1638002026076,0.025,1000.0,10,200000,18,0.020070940256118774,0.00029250000000000006,15.197284418257746,0.00043269778395581434,-0.022907975811744686,0.0,0.25,7.374659299850464,22.31084394454956,29.685505151748657,2.7656554824062596e-09,-3.48687162476935e-10
