Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/TotalSteps,Train/StopIter,Train/KL,Train/LagragianMultiplier,Train/LR,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv
317.36664837098124,7.7623429819375875,500.0,1,20000,40,0.010847519151866436,0.0,0.00029959999999999996,3.4828542009138834,219.65918729229037,-0.005071058145708616,48.178056716918945,50.26289463043213,98.44095277786255,2.1953582063360955e-07,-4.15802006159538e-08
316.5159031694253,22.46563044588472,500.0,2,40000,40,0.008166790008544922,0.0,0.00029919999999999995,2.683948309981404,1.0126376152752687,-0.005208373908492805,48.665111780166626,50.40715980529785,99.07227301597595,2.5825499960774323e-07,6.484985437538171e-09
313.9874452081857,35.808,500.0,3,60000,40,0.009340157732367516,0.0,0.00029879999999999994,0.8652530830567733,22085.09656417193,-0.002653102683951891,48.74377679824829,50.076483964920044,98.82026219367981,2.8657913730967266e-07,-1.9531249506599124e-07
319.0003187663194,486.04400000000004,500.0,4,80000,40,0.00662474799901247,0.019839245826005936,0.00029839999999999993,0.47025582454265497,6.387810329174082,-0.0026902718627572464,49.076799631118774,49.68454647064209,98.76134753227234,-2.031326289397839e-07,2.7465819840699623e-08
316.53637794785504,110.79799999999996,500.0,5,100000,40,0.011375403963029385,0.03981434926390648,0.0002979999999999999,0.28070973535291494,3.6046487724152616,-0.005147113251161743,48.84636855125427,51.11366605758667,99.96003556251526,7.767677345782431e-08,-1.525878978725359e-08
317.2440380476202,0.0,500.0,6,120000,40,0.009556647390127182,0.05603381246328354,0.0002975999999999999,0.1534827460109378,1.9876155800141466,-0.006099035309983965,48.883909702301025,49.72732472419739,98.61123514175415,1.3436317658488406e-06,2.0217894913798773e-08
317.7115153769374,233.629,500.0,7,140000,40,0.005711784586310387,0.07617305219173431,0.0002971999999999999,1.9318176980478505,69464.49362483493,-0.09191327669892829,48.89667844772339,50.423455238342285,99.32013440132141,1.5945434483910503e-07,8.78906234902388e-07
314.17247148014087,1592.976,500.0,8,160000,40,0.007768945302814245,0.09818962961435318,0.0002967999999999999,0.14570263298436667,10.843808873088214,-0.00816407083158423,49.26004958152771,51.08767795562744,100.34772896766663,-3.4070015431098e-07,2.5939941750152684e-08
319.89937116804265,164.72,500.0,9,180000,40,0.009338371455669403,0.1191088855266571,0.0002963999999999999,0.12991094283057383,6.209571965319661,-0.008392880625647907,48.85624432563782,52.218297243118286,101.07454252243042,-8.460998515147367e-07,2.4223327343975143e-08
319.33489378286805,0.0,500.0,10,200000,40,0.00979574490338564,0.13752050697803497,0.0002959999999999999,0.9473236532114184,20.893334437406864,-0.012821966575770326,49.017181634902954,51.21684694290161,100.23402953147888,1.771450008902775e-08,-2.1362303925798187e-08
318.994309405626,0.0,500.0,11,220000,40,0.00882813986390829,0.1537638008594513,0.00029559999999999987,0.13684609809670203,5.96871050127779,-0.011030909234747891,48.86374640464783,50.439263343811035,99.30301070213318,4.0798187228574534e-07,1.4591217123438582e-08
320.0233521505697,0.0,500.0,12,240000,40,0.010573280043900013,0.16811223328113556,0.00029519999999999986,0.15325775400173075,6.673153552689111,-0.008170108511090315,49.24091577529907,50.75487160682678,99.99578833580017,-1.2664794724059902e-07,7.820129432900558e-09
319.9701951736,0.0,500.0,13,260000,40,0.01119020115584135,0.18079067766666412,0.00029479999999999985,0.14135755226194574,4.922340389410147,-0.008223287931956967,49.292346239089966,50.63461756706238,99.92696499824524,4.20379649312963e-07,1.1444092340440193e-09
319.53034286937316,0.0,500.0,14,280000,40,0.011342386715114117,0.19198715686798096,0.00029439999999999984,0.13579015330241892,4.087114854894888,-0.006703575839866518,49.520203590393066,51.13206648826599,100.65227103233337,4.188537729987729e-07,1.5735626135437997e-08
321.2482259367118,2.937,500.0,15,300000,40,0.012173347175121307,0.20189152657985687,0.00029399999999999983,0.23566363147510508,4.969950008849366,-0.010971502784807711,49.893152713775635,51.32034158706665,101.21349501609802,-9.307861148499796e-08,3.013610694324598e-08
319.53504989995423,3.7379999999999995,500.0,16,320000,40,0.014279881492257118,0.2106461077928543,0.0002935999999999998,0.20142461408655674,3.680244121250634,-0.008049856853904202,49.455631256103516,50.59378170967102,100.04941415786743,-2.9373168786150927e-08,1.9359589487066842e-08
317.93282644853815,0.306,500.0,17,340000,40,0.013948080129921436,0.2183300107717514,0.0002931999999999998,3.5795923165370005,3.537986970938052,-0.00817763973233891,49.42594504356384,50.86279606819153,100.28874182701111,-2.6702879907247734e-09,7.438659466174613e-09
318.71828348419535,3.06,500.0,18,360000,40,0.013705628924071789,0.22507606446743011,0.0002927999999999998,0.329575169286408,2.784968189671398,-0.0048528622998781626,49.375999450683594,51.15308451652527,100.5290846824646,-1.678466787780053e-08,3.1471252270875993e-09
319.65350759088676,0.45899999999999996,500.0,19,380000,40,0.012388424947857857,0.23094509541988373,0.0002923999999999998,0.14259826197041967,2.568350282682778,-0.009433794564034897,49.97223401069641,51.13994598388672,101.11218190193176,4.701614386704023e-08,-7.295608561719291e-09
