Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/EpSuccess,Train/Epoch,Train/TotalSteps,Train/StopIter,Train/KL,Train/LR,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Loss/Loss_ewc,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv
-648.8618909515941,0.0,1000.0,0.0,1,20000,36,0.010269631631672382,0.00029925,25.391983666316726,0.0014231872433978319,-0.011420221115551911,0.0,11.080317735671997,54.14922642707825,65.22954630851746,-1.3828277412031298e-09,-2.7418137205081905e-10
-618.537142891537,0.0,1000.0,0.0,2,40000,36,0.009602515958249569,0.0002985,22.001384127635163,0.00011294528887345708,-0.011012000824670437,0.0,11.957310199737549,54.338189125061035,66.29550004005432,-5.531310964812519e-09,-2.1308660391738954e-10
-590.6544481190251,0.0,1000.0,0.0,3,60000,36,0.010668836534023285,0.00029775,25.307135950008266,6.9002228593126285e-06,-0.012301549230362356,0.0,11.463375806808472,53.70117974281311,65.16455626487732,-4.463195679704768e-08,-9.592622703114007e-12
-551.1380969327374,0.01,1000.0,0.0,4,80000,36,0.012324756942689419,0.000297,25.00912553416866,0.0004332814994842633,-0.013885778982441392,0.0,11.12100863456726,51.2934787273407,62.41448974609375,6.5279003536034e-08,1.8328427664471292e-10
-513.9758853899486,0.04,1000.0,0.0,5,100000,36,0.012816264294087887,0.00029625,25.72599707387803,1.1441271770141354e-07,-0.014772470651713011,0.0,11.917426586151123,53.268733739852905,65.1861617565155,7.977485694254938e-08,-2.8219074299506985e-10
-444.29419937621094,0.0,1000.0,0.0,6,120000,36,0.014063104055821896,0.0002955,24.577903798213022,7.878787478402245e-08,-0.015837890048545876,0.0,11.371451139450073,51.37422204017639,62.74567413330078,1.3923645347801994e-08,-1.8095597242862027e-10
-406.2222147911281,0.0125,1000.0,0.0,7,140000,36,0.013536488637328148,0.00029475000000000004,24.496930299010057,0.0004325744727280306,-0.01474195495387936,0.0,11.192307710647583,51.25091910362244,62.443227767944336,8.106232129989621e-09,6.854534301270476e-11
-384.347037272897,0.0375,1000.0,0.0,8,160000,36,0.014073405414819717,0.00029400000000000004,17.721327290705936,6.663790894107055e-08,-0.017854473338971385,0.0,12.56735610961914,55.754399061203,68.32175636291504,1.4305114870438729e-09,2.3357571432569557e-10
-337.04039998374003,0.0,1000.0,0.0,9,180000,36,0.014999037608504295,0.00029325000000000005,17.309052116446857,4.586976524356733e-08,-0.01837964371570945,0.0,11.41590404510498,50.75850462913513,62.17440986633301,-8.583068478174027e-09,-4.139728837504464e-11
-295.4509266715177,0.0,1000.0,0.0,10,200000,36,0.014903909526765347,0.00029250000000000006,16.409359256045633,3.234673852637091e-08,-0.017077864338276873,0.0,11.794753789901733,52.02978539466858,63.8245415687561,-1.6498566068889886e-08,-2.342276199385207e-11
-253.3741038648684,0.0,1000.0,0.0,11,220000,36,0.01580660231411457,0.00029175000000000007,15.458793270448272,2.3155675652469034e-08,-0.018127002289267783,0.0,12.101696252822876,48.69793677330017,60.79963397979736,-3.943443260823187e-08,6.284098935660509e-11
-222.11755899426868,0.052500000000000005,1000.0,0.0,12,240000,36,0.017914585769176483,0.0002910000000000001,16.58818403774007,0.000863181014433019,-0.02080770396700385,0.0,11.90653109550476,53.18916058540344,65.09569358825684,2.9087066977240283e-08,-1.1324882698282579e-10
-206.56948042037834,0.06750000000000002,1000.0,0.0,13,260000,36,0.01771763153374195,0.0002902500000000001,17.282193567594568,0.00043346017704222825,-0.018476299097559677,0.0,11.66729211807251,47.19394302368164,58.86123776435852,-1.2397766369076635e-08,9.23872020552885e-11
-150.45353087291508,0.030000000000000006,1000.0,0.0,14,280000,36,0.017850568518042564,0.0002895000000000001,16.28060804887744,2.9078452496597245e-08,-0.018831470162159095,0.0,11.93568730354309,51.75118041038513,63.6868691444397,3.376007029487482e-08,1.0300427871756668e-10
-107.91610721452511,0.0,1000.0,0.0,15,300000,36,0.01759515516459942,0.0002887500000000001,15.510500307069588,1.9792942109815335e-08,-0.01867047998020465,0.0,12.393356084823608,52.055312395095825,64.44866943359375,-2.479553229406406e-09,-2.0186416774259364e-11
-78.92886155675177,0.0,1000.0,0.0,16,320000,36,0.017194010317325592,0.0002880000000000001,18.378767538925498,1.2710931787810862e-08,-0.019079743204773913,0.0,12.199103593826294,51.777527809143066,63.976633071899414,2.9993056926969075e-08,-7.604248480896914e-11
-40.74637975252313,0.0,1000.0,0.0,17,340000,30,0.020656142383813858,0.0002872500000000001,20.99711992519732,9.123071727910448e-09,-0.019181777726158627,0.0,11.896032810211182,41.32976675033569,53.22580099105835,1.3399124476620727e-08,6.535556124065423e-11
-17.618633096616392,0.0,1000.0,0.0,18,360000,36,0.018893489614129066,0.00028650000000000013,19.116767856894462,6.3589672844606714e-09,-0.018981192254079165,0.0,12.336179494857788,52.441301107406616,64.77748155593872,3.9482117131228733e-08,6.761401855071014e-11
21.071162470226817,0.0,1000.0,0.0,19,380000,32,0.020150862634181976,0.00028575000000000014,22.16847344337942,4.559543816477477e-09,-0.019092540439507834,0.0,11.734743356704712,50.21733021736145,61.95207452774048,1.125335735707722e-08,-2.0535663447507346e-11
65.25858327778442,0.052500000000000005,1000.0,0.0,20,400000,29,0.020526384934782982,0.00028500000000000015,21.90275034148538,0.0012921520079835936,-0.018154919168242804,0.0,12.474193811416626,42.49578404426575,54.96997952461243,-4.734992842259089e-08,6.258487478261188e-11
96.61927558802878,0.23750000000000004,1000.0,0.0,21,420000,18,0.020901555195450783,0.00028425000000000016,27.53665915320941,0.0023213948451339364,-0.016699498090978163,0.0,13.278915166854858,26.61009407043457,39.88901090621948,-3.5667419240326126e-08,-5.364417798858767e-10
151.3091922578747,0.185,1000.0,0.0,22,440000,28,0.02064438909292221,0.00028350000000000017,31.43416845140148,0.00380827797914329,-0.017679235989082092,0.0,13.648334503173828,39.419039726257324,53.067375898361206,-1.5449524326527353e-08,1.490116086078075e-10
246.6313078210972,0.7499999999999999,1000.0,0.0,23,460000,22,0.02236308716237545,0.0002827500000000002,31.52804417461979,0.008937007574104493,-0.016688710523734364,0.0,11.510011434555054,29.801900148391724,41.311912298202515,3.4713746543957313e-08,1.7821788489413848e-09
322.74054819432206,0.6925000000000001,1000.0,0.0,24,480000,26,0.020510833710432053,0.0002820000000000002,32.669546923962,0.009694862693422224,-0.01702767811113871,0.0,12.338418006896973,37.32776737213135,49.66618824005127,-8.172988685828386e-08,1.5735626135437997e-09
395.2108755985012,1.7925,1000.0,0.0,25,500000,32,0.02069631777703762,0.0002812500000000002,39.39706121056606,0.036158071830037684,-0.01816165696493608,0.0,11.69414472579956,45.68524122238159,57.37938666343689,2.8610229740877458e-09,-1.59740443095302e-09
417.6901563170477,1.6675,1000.0,0.0,26,520000,19,0.021003389731049538,0.0002805000000000002,37.10207405221829,0.018771529021357036,-0.015443073276258731,0.0,11.78942584991455,25.74660873413086,37.53603649139404,1.4877318932349226e-08,-5.722046170220096e-10
487.23514021739203,2.0575,1000.0,0.0,27,540000,29,0.020170552656054497,0.0002797500000000002,44.969184675654795,0.046044963373895666,-0.017778555149890372,0.0,11.315895080566406,39.1862530708313,50.5021493434906,-7.438659466174613e-09,1.59740443095302e-09
583.7397720708085,3.9775,1000.0,0.0,28,560000,24,0.02057160809636116,0.0002790000000000002,52.85404216087918,0.08329038225938551,-0.016975035435255793,0.0,12.05599308013916,34.35196661949158,46.40796113014221,4.7588347484861515e-08,-2.5987625384971125e-09
690.0164360527865,5.772500000000001,1000.0,0.0,29,580000,19,0.021091153845191002,0.00027825000000000023,57.43696545327794,0.14152812859259906,-0.014575034685101537,0.0,11.188043117523193,25.83052968978882,37.01857399940491,-2.8610228852699038e-08,-9.298324332718266e-10
708.5407418335119,6.9425,1000.0,0.0,30,600000,20,0.02022084780037403,0.00027750000000000024,60.2302469384556,0.1323237721006365,-0.01574123380966068,0.0,11.457881450653076,28.40111231803894,39.85899543762207,-3.833770634287248e-08,-7.152557435219364e-10
