Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/EpSuccess,Train/Epoch,Train/TotalSteps,Train/StopIter,Train/KL,Train/LagragianMultiplier,Train/LR,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv
319.9289127555192,0.0,500.0,0.0,1,20000,40,0.007750312797725201,0.0,0.00029959999999999996,7.699184633612256,0.0030584025556292336,-0.004724878170365421,58.06916785240173,36.38826060295105,94.45743060112,2.232551565839458e-07,-3.8146971692576415e-10
304.58678590876184,20.9890243902439,483.0,0.0,2,40000,40,0.009881327860057354,0.0,0.00029919999999999995,5.035024547459015,30.799269671813597,-0.008855224094542239,58.44718837738037,29.395708322525024,87.84289789199829,3.8146971692576415e-10,-3.051757957450718e-08
320.49794042670345,11.01125,500.0,0.0,3,60000,40,0.009001202881336212,0.0,0.00029879999999999994,6.4899548527372035,4.2764872937640055,-0.00406563461163594,60.74317193031311,27.894756078720093,88.63792943954468,3.936767711820721e-07,3.280639759850601e-08
309.73029330751837,567.979761904762,482.902380952381,0.0,4,80000,40,0.0065482971258461475,0.019124498590826988,0.00029839999999999993,10.686370648627605,41214.835724869256,-0.017758749341120636,57.323147773742676,30.854631185531616,88.17778038978577,-1.8897056008881918e-07,-2.0019531348225428e-06
316.6664176809746,2553.5412499999998,493.3275,0.0,5,100000,40,0.004989448003470898,0.0412733294069767,0.0002979999999999999,13.538488626244325,122006.08467294657,-0.06887093212549822,57.94256782531738,31.780773162841797,89.72334241867065,-5.035400363340159e-08,-2.7832031719299266e-06
319.91103349978323,348.88,500.0,0.0,6,120000,40,0.009744287468492985,0.06249699741601944,0.0002975999999999999,9.755464239555257,11.784146349565892,-0.002927300462954607,58.50083827972412,30.492671728134155,88.99351239204407,4.310608048285758e-08,-2.307891833197573e-08
318.79619926388193,0.0,500.0,0.0,7,140000,40,0.0072095938958227634,0.08085992187261581,0.0002971999999999999,0.2988854510285243,8.45593301510509,-0.0051415437911312934,56.57981014251709,30.997084617614746,87.57689595222473,2.566337684584141e-07,-4.425048771850015e-08
319.2772222198114,0.0,500.0,0.0,8,160000,40,0.006837484892457724,0.09687977284193039,0.0002967999999999999,0.1439081867001479,3.887114688527735,-0.005376826397244984,60.34780716896057,29.393907070159912,89.74171543121338,4.179000825388357e-07,4.8494339210947146e-08
318.4858878366729,0.0,500.0,0.0,9,180000,40,0.005952133797109127,0.11093537509441376,0.0002963999999999999,0.13112519108513487,2.7795427587213397,-0.005025881522628361,58.18533515930176,28.955549001693726,87.1408851146698,7.859230208850931e-07,3.433227480087453e-09
318.530920890747,0.0,500.0,0.0,10,200000,40,0.008348820731043816,0.12331534922122955,0.0002959999999999999,0.10816400766938547,1.552595242857933,-0.004459232174646981,58.966312885284424,30.228885173797607,89.19519901275635,3.458023059010884e-07,2.231597839852384e-08
318.41761801799123,0.0,500.0,0.0,11,220000,40,0.006756077520549297,0.1342465728521347,0.00029559999999999987,0.10921034065511408,1.0994540316771857,-0.004757541226469204,62.87180423736572,29.906079292297363,92.77788472175598,5.130767988248408e-08,1.1873245497895368e-08
