Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/EpSuccess,Train/Epoch,Train/TotalSteps,Train/KL,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv,Misc/Alpha,Misc/FinalStepNorm,Misc/xHx,Misc/gradient_norm,Misc/H_inv_g,Misc/AcceptanceStep
-679.4978858591539,0.0,1000.0,0.0,1,20000,0.0071359375,23.16907613171134,0.006170561212184691,-2.971291621634009e-07,13.315173149108887,10.328342914581299,23.64351773262024,2.977371309498267e-07,-2.3841859042583735e-10,0.6823562979698181,0.26017534732818604,0.042954377830028534,0.12191344797611237,0.38128960132598877,1.0
-578.3374565355687,0.0,1000.0,0.0,2,40000,0.0067451955,29.68596486012647,0.0006069747023885049,4.751980142714274e-08,12.075579404830933,12.210824012756348,24.28640580177307,-4.7683716530855236e-08,-4.3213366218708416e-10,0.7572296261787415,0.26967963576316833,0.03487985581159592,0.10849273204803467,0.3561398684978485,1.0
-493.56707330070884,0.0,1000.0,0.0,3,60000,0.006958881,28.449817265674568,0.000474714472683022,-3.7625433435550804e-08,14.047462701797485,12.68909740447998,26.736565351486206,3.8719178974133683e-08,-4.768371461572052e-11,0.7456121444702148,0.26501622796058655,0.03597525507211685,0.11149390786886215,0.3554343283176422,1.0
-435.53167766458256,0.052500000000000005,1000.0,0.0,4,80000,0.0069411094,28.256685824910548,0.0012057120923455627,-1.937150440056712e-10,13.402843952178955,11.148444414138794,24.55129051208496,2.0980834847250662e-09,3.799796033376879e-10,0.7282252907752991,0.26623186469078064,0.037713631987571716,0.11404794454574585,0.3655899465084076,1.0
-382.7900315426041,0.0475,1000.0,0.0,5,100000,0.007178716,24.448195563759775,0.0002546282990088176,1.7698853937986314e-08,13.527827262878418,10.725586891174316,24.253417015075684,-1.916885317143624e-08,6.705522248573459e-11,0.682047426700592,0.2601604759693146,0.04299329221248627,0.12685252726078033,0.3814403712749481,1.0
-327.6028722895992,0.0,1000.0,0.0,6,120000,0.006970045,20.882429962401176,0.00017554514643226032,1.1183321824148607e-08,12.986344814300537,10.341348886489868,23.327695846557617,-1.440048258416482e-08,-5.1409005524805096e-11,0.7192150950431824,0.2702502906322479,0.03866449370980263,0.11561941355466843,0.37575727701187134,1.0
-271.52834906982963,0.0,1000.0,0.0,7,140000,0.0074209566,21.969865612467384,0.00010525411279715603,-2.524629172384607e-09,12.355488300323486,10.032804012298584,22.388293266296387,4.577636936176077e-09,-5.923211920944027e-11,0.735293447971344,0.25110384821891785,0.03699205815792084,0.12774324417114258,0.34150150418281555,1.0
-189.2060789985926,0.0,1000.0,0.0,8,160000,0.007335439,20.02367711036828,9.253996873018536e-06,-4.784017626491277e-09,11.919541358947754,11.070186138153076,22.989729166030884,2.479553229406406e-09,3.0174852200248736e-11,0.741534411907196,0.24847564101219177,0.03637200593948364,0.13238993287086487,0.33508315682411194,1.0
-125.0212519373952,0.025,1000.0,0.0,9,180000,0.007256099,23.18688697693454,0.0004319911208513931,2.5568903438966117e-08,12.872747898101807,10.918100595474243,23.790851354599,-2.250671471415444e-08,3.0547381291157194e-10,0.6936261057853699,0.25247976183891296,0.04156989976763725,0.13714377582073212,0.36399972438812256,1.0
-83.4426108724463,0.18499999999999997,1000.0,0.0,10,200000,0.0071507334,23.27019902854968,0.004024673760833503,5.591213891875668e-08,13.675418615341187,10.248533487319946,23.923954010009766,-6.299018906474885e-08,3.18884862959834e-10,0.7101848721504211,0.2572336494922638,0.03965400531888008,0.13500797748565674,0.3622066080570221,1.0
-14.482859665231942,0.3124999999999999,1000.0,0.0,11,220000,0.007500103,33.85067057761417,0.0047748375338696235,-5.662143465201552e-08,13.68984580039978,11.766819715499878,25.45666766166687,5.278587167367732e-08,-1.171231223118241e-09,0.6515509486198425,0.24382615089416504,0.047112174332141876,0.16396981477737427,0.3742241859436035,1.0
101.81923388814008,0.48250000000000004,1000.0,0.0,12,240000,0.00783723,36.0369955160056,0.007094871537838638,-7.819532754638203e-08,13.537740468978882,12.682393074035645,26.22013568878174,7.681846625473554e-08,3.5166741740866314e-10,0.584044337272644,0.23389150202274323,0.058632489293813705,0.2014005184173584,0.40046870708465576,1.0
55.318245509781754,0.7925,1000.0,0.0,13,260000,0.007036327,40.91460673824238,0.017843679166786374,-7.301569127093899e-09,13.871427297592163,10.73422384262085,24.605653524398804,1.3446808111439168e-08,3.8743019903364484e-10,0.7230735421180725,0.25713256001472473,0.038252945989370346,0.15160046517848969,0.35561051964759827,1.0
217.65366768122254,2.6675,1000.0,0.0,14,280000,0.007923653,48.53291800310657,0.05773603319765846,3.042221052851346e-08,13.740578413009644,10.879102945327759,24.619683504104614,-2.946853605578781e-08,2.0980834847250662e-09,0.5642619729042053,0.2276206761598587,0.06281572580337524,0.22356197237968445,0.4033953845500946,1.0
291.7159057073765,4.485,1000.0,0.0,15,300000,0.0073739034,51.64592731864589,0.08319465389629459,-4.6658513497277454e-08,13.905723094940186,10.672494411468506,24.578218460083008,5.2452087118126656e-08,2.6941300301785986e-09,0.6833392977714539,0.24803325533866882,0.04283088445663452,0.19297660887241364,0.36297228932380676,1.0
354.1106703009872,5.1425,1000.0,0.0,16,320000,0.006651204,48.62159097999524,0.0731963034547201,4.420280319550329e-08,13.903707504272461,9.89148998260498,23.79520058631897,-4.415512222522011e-08,9.536742923144104e-11,0.7399451732635498,0.2668856680393219,0.03652840852737427,0.17308644950389862,0.36068299412727356,1.0
387.82368372180235,6.402500000000001,1000.0,0.0,17,340000,0.007021632,54.87020088608857,0.13384267397367272,-3.02314759892397e-08,13.761539936065674,10.378835678100586,24.140376806259155,3.194809039541724e-08,6.38961772381208e-09,0.6821527481079102,0.26665422320365906,0.04298001527786255,0.1596560925245285,0.39090099930763245,1.0
450.9639217987116,7.345000000000001,1000.0,0.0,18,360000,0.0073716487,57.11280051917787,0.14167744216455774,-2.2959710577197256e-08,12.987996816635132,11.509247779846191,24.497246503829956,2.07901003079769e-08,-3.600120646041205e-09,0.6591667532920837,0.24580691754817963,0.046029821038246155,0.2274365872144699,0.3729056119918823,1.0
543.2335791902153,10.055,1000.0,0.0,19,380000,0.007387651,64.27476441207206,0.2549219773500968,3.57866269951046e-08,13.071134567260742,10.824397563934326,23.895533800125122,-2.8228759774151513e-08,5.531310964812519e-09,0.5885151028633118,0.2520413100719452,0.05774503946304321,0.23720407485961914,0.4282664656639099,1.0
673.2670896846078,18.0,1000.0,0.0,20,400000,0.0063949176,66.94068142107338,0.5168268516375001,-2.0146373458374e-09,13.552789688110352,11.062537431716919,24.615329265594482,9.822845647988743e-09,1.1849403236396938e-08,0.6428688764572144,0.27674636244773865,0.04839327931404114,0.20620781183242798,0.4304865896701813,1.0
718.559679335752,25.814999999999998,1000.0,0.0,21,420000,0.007158592,79.09710731263374,0.7286851999296504,-5.3071975258944803e-08,12.982203483581543,9.831882953643799,22.814088582992554,4.5967102124677695e-08,-3.862381081631838e-09,0.6770408749580383,0.2308504730463028,0.04363149404525757,0.21516570448875427,0.39850589632987976,1.0
780.2826624812096,21.575000000000003,1000.0,0.0,22,440000,0.007451835,65.72314629038428,0.3724910477639004,1.1348724626714102e-08,13.35627007484436,10.948514461517334,24.304787158966064,-1.3351440841802287e-08,-2.8610229740877458e-09,0.6247909665107727,0.24614031612873077,0.051234252750873566,0.24282677471637726,0.3939562737941742,1.0
730.8572544860632,14.5825,1000.0,0.0,23,460000,0.0063510397,70.50178208928199,0.3656685847860233,5.435943251086428e-09,13.407413244247437,10.728439569473267,24.135854482650757,9.536743617033494e-10,2.2888184680880386e-09,0.6689246892929077,0.28442510962486267,0.04469669610261917,0.18486109375953674,0.4251975417137146,1.0
763.4521948683348,20.22,1000.0,0.0,24,480000,0.006904695,60.41118953972106,0.6528817609047434,1.8835066839528736e-08,14.51722002029419,11.617421627044678,26.134645223617554,-2.8228759774151513e-08,-1.0681151962899094e-08,0.6429802179336548,0.26718011498451233,0.048376522958278656,0.2113821655511856,0.41553401947021484,1.0
981.7699944505306,30.52,1000.0,0.0,25,500000,0.0072298055,54.76283770032749,0.8962085296204135,-4.091263150485247e-08,13.926156282424927,11.881319999694824,25.80747961997986,5.931854119012314e-08,2.164840751106567e-08,0.6089573502540588,0.2265816181898117,0.05393318831920624,0.2789163291454315,0.4361056983470917,1.0
966.1788675079772,25.200000000000003,1000.0,0.0,26,520000,0.00771184,62.70468818397279,0.5609054412621601,1.6212464259979242e-08,14.255121946334839,13.470599889755249,27.7257239818573,-1.6975402417074292e-08,-1.5258788677030566e-09,0.5478876233100891,0.20461419224739075,0.06662648916244507,0.3227944076061249,0.41260623931884766,1.0
