Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/TotalSteps,Train/KL,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv,Misc/Alpha,Misc/FinalStepNorm,Misc/xHx,Misc/gradient_norm,Misc/H_inv_g,Misc/AcceptanceStep
-292.45808049771466,1.3244952315423508,95.58447778173482,1,20000,0.006844835,410.79438929952636,0.3980711870607297,9.987354587792652e-08,26.826767683029175,6.339895248413086,33.16666626930237,-9.193420424935539e-08,7.939338964035869e-09,0.3562732934951782,0.26758742332458496,0.15756633877754211,0.22203144431114197,0.75107342004776,1.0
-483.0927101624645,1.1219298245614033,180.77982456140353,2,40000,0.0065642074,219.35561260539257,0.23266741893236426,-1.6441344996565022e-07,26.876702070236206,6.305294513702393,33.18199896812439,1.5659331609185756e-07,-7.820129432900558e-09,0.41764187812805176,0.27746787667274475,0.11466262489557266,0.18541215360164642,0.6643677949905396,1.0
-241.7754294495597,0.4913690476190477,111.46220238095239,3,60000,0.006139454,265.82034346465093,0.16403986590374617,2.0527838984207847e-08,27.17546582221985,6.230940341949463,33.4064085483551,-1.8024444159436825e-08,2.5033950468156263e-09,0.4793413579463959,0.2920795679092407,0.08704426139593124,0.1547994613647461,0.6093350648880005,1.0
-261.7078588817971,1.222258064516129,142.1990322580645,4,80000,0.005612942,236.5194781698239,0.34472501320871196,-7.677078528445236e-09,27.87122392654419,6.289879322052002,34.161104917526245,7.629394893626795e-09,-4.768371461572052e-11,0.5647578239440918,0.3102124035358429,0.06270546466112137,0.12480534613132477,0.5492839813232422,1.0
-185.2202509056453,0.8580985915492957,120.67711267605635,5,100000,0.0058652773,228.45188518937226,0.2187457765221216,-1.115799008744034e-08,27.561662673950195,6.2553791999816895,33.81704378128052,1.2969970875076342e-08,1.8119812317252126e-09,0.48358768224716187,0.2987034320831299,0.08552232384681702,0.1521003246307373,0.6176820397377014,1.0
-196.3826216891298,0.9817567567567567,149.19729729729727,6,120000,0.0057227747,182.3653582287442,0.36320874461560115,-1.5258788677030566e-09,27.99162983894348,6.282884120941162,34.274516582489014,2.38418573772492e-09,8.583068700218632e-10,0.5092133283615112,0.304553359746933,0.0771312564611435,0.1417158842086792,0.5980860590934753,1.0
-118.09110102849878,0.8603092783505155,106.2332474226804,7,140000,0.005848816,211.94229595888953,0.380098312725402,2.412796007433826e-08,28.347588300704956,6.345728635787964,34.69331884384155,-2.4175644597335122e-08,-4.768371461572052e-11,0.538499653339386,0.30098292231559753,0.06896980851888657,0.13373203575611115,0.5589287281036377,1.0
-113.52618137084895,1.3930147058823528,127.3375,8,160000,0.005985587,121.95192299861057,0.41505681099785363,-2.2840501046061945e-08,28.226412296295166,6.28108811378479,34.50750231742859,2.174377478070255e-08,-1.0967254882032762e-09,0.5148433446884155,0.2963941991329193,0.07545355707406998,0.1420707106590271,0.5756977796554565,1.0
-106.65640570682777,1.4969512195121952,138.4423780487805,9,180000,0.0059341323,141.8758764133332,0.42361189219982004,-1.5735628355884046e-09,28.132172346115112,6.339380264282227,34.47155404090881,5.149841442175784e-09,3.5762786065873797e-09,0.5383523106575012,0.2976495921611786,0.06900756806135178,0.13636749982833862,0.5528899431228638,1.0
-58.73675667701242,0.727061855670103,97.9623711340206,10,200000,0.0059246346,126.93283693350045,0.3832388751920621,2.38418573772492e-09,27.367604732513428,6.306020259857178,33.67362713813782,-5.722046170220096e-10,1.8119812317252126e-09,0.5235810875892639,0.29879769682884216,0.0729561597108841,0.14047953486442566,0.5706808567047119,1.0
-47.43645380657739,0.9537688442211056,103.62537688442211,11,220000,0.005980242,93.06006635678042,0.3347715859556464,2.551078637225146e-08,27.87805676460266,6.289703607559204,34.167762756347656,-2.6607512637610853e-08,-1.0967254882032762e-09,0.5618531107902527,0.29553693532943726,0.06335550546646118,0.13431549072265625,0.526003897190094,1.0
-53.7666165955099,0.5375,147.96948529411765,12,240000,0.006277898,54.13326245204658,0.18957365814738783,1.0237693714998386e-07,27.971829652786255,6.354034185409546,34.32586598396301,-1.02329252626987e-07,4.768371461572052e-11,0.4721040427684784,0.2841736972332001,0.08973348140716553,0.16515271365642548,0.6019301414489746,1.0
-24.386332939776395,0.8769230769230768,104.73313609467456,13,260000,0.006365345,64.64358097367985,0.26900382118691113,1.0037422448760935e-08,27.476889610290527,6.4321582317352295,33.90905022621155,-9.822845647988743e-09,2.145767175054658e-10,0.47308334708213806,0.2823602855205536,0.08936235308647156,0.1668713390827179,0.5968510508537292,1.0
-18.77326610123271,1.2005917159763313,130.49704142011834,14,280000,0.006377502,53.82339780042126,0.37344032481170386,-6.53028493502461e-08,27.943856477737427,6.255449056625366,34.199307680130005,6.504058802647705e-08,-2.622604355906333e-10,0.5005253553390503,0.2814265191555023,0.07983213663101196,0.16017557680606842,0.5622622966766357,1.0
-4.069674985359499,1.530967741935484,118.95645161290322,15,300000,0.0064486056,47.871092623813894,0.4084277037649777,-9.255408883745986e-08,28.02405071258545,6.267398357391357,34.2914514541626,9.441375681262798e-08,1.8596648665436533e-09,0.5076503753662109,0.2816215753555298,0.0776069313287735,0.16198793053627014,0.5547548532485962,1.0
-0.4390929309132096,1.0595070422535213,140.4239436619718,16,320000,0.0061934236,37.57964082645003,0.3106207900295022,-3.19480886190604e-09,28.77398443222046,6.302578449249268,35.07656502723694,4.1961669694501325e-09,1.00135799652179e-09,0.5007073283195496,0.28369444608688354,0.07977412641048431,0.15841886401176453,0.5665873885154724,1.0
