Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/TotalSteps,Train/StopIter,Train/KL,Train/LR,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Loss/Loss_ewc,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv
-304.7544962889298,0.8621957978093827,98.52296650997354,1,20000,40,0.01723620481789112,0.00029925,252.68041894931002,0.24651380775350565,-0.024652549665634738,0.0,10.224540710449219,48.98593354225159,59.210476875305176,-1.945495569088962e-07,-1.0490417423625331e-09
-363.5749861893935,1.0737951807228918,122.30090361445781,2,40000,40,0.018703948706388474,0.0002985,252.02305397423692,0.34887121035732305,-0.024799575109853776,0.0,10.273205757141113,49.08864688873291,59.36185359954834,5.526542778966359e-08,-5.9604643443123e-10
-444.6843859270838,1.008984375,161.4296875,3,60000,36,0.02030900865793228,0.00029775,253.99632171878673,0.18851565566002518,-0.025439541246757714,0.0,10.112606048583984,43.775066614151,53.88767385482788,-8.583068478174027e-09,2.861023085110048e-10
-345.8620759801655,0.7022292993630573,132.6359872611465,4,80000,30,0.02005096711218357,0.000297,337.74148374482337,0.21191376858649733,-0.024857040147194927,0.0,10.195054054260254,36.88733792304993,47.0823929309845,-4.072189341286503e-08,-1.1444092340440193e-09
-328.2198088794213,0.7846875,134.8559375,5,100000,20,0.020213235169649124,0.00029625,372.4558052513927,0.1975651849745609,-0.022460264932868568,0.0,10.235178709030151,24.54734706878662,34.78252649307251,-1.3494491746257609e-08,1.4305114870438729e-09
-212.30588973801122,1.4530805687203792,92.18720379146919,6,120000,22,0.021144475787878036,0.0002955,472.25363312964174,0.5897390482248807,-0.023986986513904046,0.0,10.330934286117554,27.230075359344482,37.56101059913635,-5.531310964812519e-09,2.6702879907247734e-09
-228.81064908811865,1.0777777777777775,104.79814814814817,7,140000,17,0.021368946880102158,0.00029475000000000004,440.1427093775419,0.39487921999299397,-0.02257727211872646,0.0,10.688612937927246,21.308172941207886,31.996787309646606,-1.2397766369076635e-08,-3.6954879156780862e-09
-190.4350619069802,0.801010101010101,90.43762626262627,8,160000,15,0.02008184790611267,0.00029400000000000004,436.00767581765007,0.25581881003702284,-0.020965492975659056,0.0,16.412240982055664,18.94207262992859,35.35431456565857,-5.722046170220096e-10,7.629394338515283e-10
-281.94731824624625,0.8820945945945947,137.25844594594594,9,180000,13,0.02061101235449314,0.00029325000000000005,329.15147139464176,0.27058002610207266,-0.02157628855074745,0.0,14.863818645477295,16.679707050323486,31.543527603149414,2.479553229406406e-09,-1.0251999249533128e-09
-328.12960257914096,1.2782945736434108,168.76279069767443,10,200000,9,0.02137698419392109,0.00029250000000000006,296.2537458038601,0.3075612263517956,-0.017112535203105836,0.0,22.471086502075195,11.338868856430054,33.8099570274353,-3.0040741005876725e-09,-1.430511542555024e-10
-170.56291944713928,0.9492788461538461,92.47139423076922,11,220000,14,0.021210910752415657,0.00029175000000000007,444.2864135035311,0.3404071116250387,-0.021004690182414035,0.0,14.649460554122925,17.877251148223877,32.526713848114014,-3.910064716450279e-09,9.536742923144104e-11
-209.52392130391218,0.8374269005847954,118.1043859649123,12,240000,9,0.021513042971491814,0.0002910000000000001,342.1881926905233,0.2564845412961655,-0.01676613678226699,0.0,24.876240968704224,11.370214939117432,36.246458530426025,-3.5762786065873797e-09,1.430511542555024e-10
-170.84333309189702,0.6997093023255813,100.45813953488374,13,260000,12,0.020757734775543213,0.0002902500000000001,322.2875239684051,0.20183516743704993,-0.02040869992751285,0.0,16.986521005630493,15.330373287200928,32.316896200180054,1.3351439953623867e-09,1.7166137400437265e-09
-172.90062740742502,0.8823809523809525,109.57095238095239,14,280000,10,0.020778389647603035,0.0002895000000000001,334.5372959856027,0.5281066511599972,-0.01793675932723779,0.0,22.531336069107056,12.451293468475342,34.98263144493103,7.438659466174613e-09,-1.6689299942029834e-10
-187.79586803123217,1.1624203821656052,124.72675159235668,15,300000,10,0.02104100026190281,0.0002887500000000001,290.6681582734227,0.2704274440690066,-0.018319610239470752,0.0,16.602648496627808,12.50113034248352,29.103780508041382,1.4996528463484537e-08,-1.7166137400437265e-09
-138.80818110039863,0.8598591549295773,97.27159624413144,16,320000,6,0.020199699327349663,0.0002880000000000001,297.4079080648697,0.39655704670352615,-0.013467648580592994,0.0,27.573028326034546,7.5192649364471436,35.0922954082489,-3.209114041169414e-08,5.722046170220096e-10
-126.2533466349452,0.8002463054187191,94.26748768472906,17,340000,9,0.02199552394449711,0.0002872500000000001,253.19746323633922,0.26687480662683244,-0.016370522548148015,0.0,15.626626253128052,11.532205820083618,27.158833742141724,-1.4305114870438729e-09,-1.2993812692485562e-09
-119.7459466563776,1.3356223175965667,94.72188841201717,18,360000,9,0.02061459980905056,0.00028650000000000013,239.01518761658863,0.5759356917193861,-0.01744113323499571,0.0,26.00580644607544,11.452202558517456,37.45801067352295,-1.3351439953623867e-09,-4.220008786859353e-09
-101.43858235654382,0.9483720930232559,84.2360465116279,19,380000,10,0.020383726805448532,0.00028575000000000014,211.97244809549838,0.5097327148952423,-0.01896838900163032,0.0,21.8537654876709,12.956093311309814,34.809860944747925,-1.440048258416482e-08,2.3841859042583735e-10
