Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/EpSuccess,Train/Epoch,Train/TotalSteps,Train/StopIter,Train/KL,Train/LR,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv
-248.6858380844029,0.917469782498882,81.09595633809035,0.0,1,20000,40,0.0161258727312088,0.00029925,240.63007650192554,0.3393996277403015,-0.02213676440677927,13.782910823822021,48.71049523353577,62.493407011032104,-1.0600089694889903e-07,-5.149841442175784e-09
-373.1231597760719,1.0697986577181207,126.65704697986578,0.0,2,40000,40,0.018546177074313164,0.0002985,222.0350356202537,0.3080023845135511,-0.023559396660255534,14.07449460029602,49.09729194641113,63.17178726196289,1.9826889285923244e-07,-3.8146971692576415e-10
-270.2127713739617,0.9516355140186915,97.88177570093458,0.0,3,60000,40,0.01953604817390442,0.00029775,387.3326081163205,0.41614573097344454,-0.02427114919456579,14.139123678207397,49.18654942512512,63.32567381858826,3.910064716450279e-09,1.6927719226345062e-09
-267.7596851670713,1.053155339805825,102.9252427184466,0.0,4,80000,31,0.02060031332075596,0.000297,402.8801142930321,0.4063198328702355,-0.025232845853275475,14.29873251914978,42.42228317260742,56.72101640701294,-1.8978118632162477e-08,4.76837147544984e-09
-279.11546150492023,1.0319018404907976,113.40061349693251,0.0,5,100000,23,0.020916875451803207,0.00029625,359.33455567877235,0.3145451836524978,-0.02346393963465513,16.283332586288452,32.15794801712036,48.44128155708313,-1.5759468396936427e-08,1.0967254882032762e-09
-1346.8338661523198,1.1520000000000001,560.196,0.0,6,120000,1,0.03501974046230316,0.0002955,202.637398631428,0.04717795540706608,0.00444094633189634,14.905439376831055,1.3049900531768799,16.21043062210083,3.290176309178605e-08,1.430511542555024e-10
-1523.377748255084,1.574193548387097,669.4758064516128,0.0,7,140000,6,0.020505854859948158,0.00029475000000000004,165.65521905673577,0.16488624220224013,-0.00911517404631044,15.041933536529541,7.789710521697998,22.831645011901855,-1.7452240541615538e-08,-1.5497207683790037e-10
-1692.3422571149163,1.3826086956521737,802.3543478260868,0.0,8,160000,1,0.023129187524318695,0.00029400000000000004,105.73509584981413,0.07198125351006135,0.0012633034843392075,15.233778953552246,1.4683785438537598,16.702158451080322,3.433227480087453e-09,1.430511542555024e-10
-1393.4373133196,1.6216666666666664,713.0549999999998,0.0,9,180000,2,0.020524725317955017,0.00029325000000000005,176.05338111548377,0.0750995900574179,-0.002657510881005718,15.147927045822144,2.5185739994049072,17.666501760482788,-5.531310964812519e-09,-2.145767175054658e-10
-1277.4936769886249,1.6535714285714282,711.3446428571431,0.0,10,200000,2,0.020427647978067398,0.00029250000000000006,136.91751953892813,0.17375494814373718,-0.0036268766055228756,15.01318645477295,2.912808656692505,17.92599606513977,-8.01086397217432e-09,-1.4305114870438729e-09
