Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/TotalSteps,Train/StopIter,Train/KL,Train/LR,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Loss/Loss_ewc,Loss/Loss_safety,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv
-340.884085221305,0.7221059335649379,110.325051708161,1,20000,40,0.017784053459763527,0.00029925,256.60257208461576,0.21115888525879148,-0.023691494284106936,0.0,5.0,21.495946645736694,51.98974013328552,73.48568987846375,-2.585411209565791e-07,-3.576278717609682e-10
-385.4337455848485,1.0237037037037038,130.96703703703702,2,40000,40,0.017088085412979126,0.0002985,212.09167226023567,0.2512720985488725,-0.023630733151708883,0.0,7.0,21.646140098571777,51.4169237613678,73.06306600570679,4.2057038740495045e-08,1.5020370502938363e-09
-395.9065390070101,1.0546052631578948,143.45624999999998,3,60000,40,0.018412906676530838,0.00029775,300.12212444859955,0.3093602793990447,-0.02564379598602456,0.0,3.0,23.233795642852783,50.9761176109314,74.20991539955139,-4.6873093850763325e-08,-2.145767119543507e-09
-315.9441607150154,1.1531847133757962,117.8971337579618,4,80000,31,0.021093472838401794,0.000297,376.6721335903193,0.45937049582444717,-0.025662454835687375,0.0,10.25,21.460261583328247,39.82204270362854,61.28230595588684,-2.4318695945879654e-09,6.675719976811934e-10
-306.5063364667533,1.0988165680473372,120.93136094674557,5,100000,25,0.022298047319054604,0.00029625,424.6318801158381,0.39932054670235984,-0.024992977920205543,0.0,12.0,24.712321043014526,31.94244074821472,56.65476322174072,4.162788513895066e-08,4.1961669694501325e-09
-400.81766683891146,0.9852941176470589,167.7378676470588,6,120000,17,0.02027452178299427,0.0002955,341.42923651116166,0.21033674544481334,-0.022948746670533187,0.0,3.5,23.827171564102173,22.251277685165405,46.07845163345337,-1.6975402417074292e-08,-1.7166137400437265e-09
-220.64283644120198,0.6192090395480225,98.05,7,140000,20,0.0207962803542614,0.00029475000000000004,468.4705959466319,0.2075497252235826,-0.024196772732267592,0.0,3.75,27.278701543807983,25.61858105659485,52.89728569984436,7.438659466174613e-09,-1.6927719226345062e-09
-311.7722086035564,0.7496732026143791,146.02124183006535,8,160000,15,0.0219937264919281,0.00029400000000000004,381.9983024946544,0.19557578252931943,-0.021593214485137718,0.0,1.0,22.61349105834961,18.54105281829834,41.15454602241516,-2.479553229406406e-09,-1.7642974858844696e-09
-216.90199642363143,0.8655172413793103,106.14195402298849,9,180000,15,0.021516533568501472,0.00029325000000000005,435.74579943249654,0.2381603996387432,-0.021079042995759186,0.0,3.25,21.226730823516846,19.354183197021484,40.58091616630554,6.675719976811934e-10,4.768371461572052e-11
-203.00372093683123,1.0362944162436547,102.79086294416246,10,200000,13,0.020724620670080185,0.00029250000000000006,442.63337244018345,0.35967045721846763,-0.019846632780493933,0.0,1.75,28.60023045539856,16.51320242881775,45.1134352684021,1.0013580187262505e-08,-2.2888184680880386e-09
-180.75395255259255,0.8834101382488478,97.22165898617511,11,220000,13,0.02077263407409191,0.00029175000000000007,435.1260401457878,0.3863233592682563,-0.020492849632849083,0.0,1.5,29.467973709106445,16.739163160324097,46.20713949203491,1.039505015398845e-08,-9.536742923144104e-11
-174.64368997141372,1.0256281407035175,99.45276381909551,12,240000,13,0.02119116298854351,0.0002910000000000001,406.36920589391707,0.46993248734204796,-0.021355114892959635,0.0,3.0,26.47026824951172,16.552171230316162,43.022440910339355,-8.392333938900265e-09,-1.3113021779531664e-09
-195.84429070991195,0.606969696969697,115.56484848484848,13,260000,12,0.020249592140316963,0.0002902500000000001,307.34220385729185,0.2823927701982502,-0.019987295319611867,0.0,9.25,25.024924993515015,15.302643299102783,40.32757067680359,6.484985437538171e-09,-7.629394338515283e-10
-170.16781419620122,0.9271052631578947,101.97973684210527,14,280000,13,0.020346734672784805,0.0002895000000000001,313.66351837173204,0.2647116987772138,-0.02134372089505626,0.0,3.5,28.331368446350098,16.373886108398438,44.70525646209717,-1.0585784693262212e-08,-2.169609158997332e-09
-132.37228523515722,0.9759842519685039,85.04940944881889,15,300000,9,0.020939113572239876,0.0002887500000000001,403.41819206890506,0.5657455012517002,-0.01677734733327435,0.0,5.0,25.979655742645264,11.518700361251831,37.49835753440857,-1.430511542555024e-10,-1.0967254882032762e-09
-167.8994517045075,0.8663841807909605,113.0867231638418,16,320000,10,0.022626440972089767,0.0002880000000000001,272.6703758946623,0.23056124201098,-0.019875800006014233,0.0,6.25,25.144148588180542,12.634761333465576,37.77891182899475,7.96318033735588e-09,-1.0967254882032762e-09
-139.57723009110325,1.014975845410628,98.13212560386472,17,340000,12,0.02150776982307434,0.0002872500000000001,307.169140024561,0.3660506963952027,-0.0214069721931061,0.0,1.5,26.418501377105713,15.151501893997192,41.570006132125854,1.3351439953623867e-09,-1.5020370502938363e-09
-138.26090993283736,0.599047619047619,102.71785714285714,18,360000,11,0.02062409184873104,0.00028650000000000013,257.7716159050526,0.2470431031711722,-0.02134717867263105,0.0,0.5,27.303212881088257,13.905173063278198,41.20838785171509,-6.580352707175052e-09,8.106231796922714e-10
-142.44428554485944,0.6849999999999999,112.271875,19,380000,8,0.021788550540804863,0.00028575000000000014,212.47584186956144,0.18889685531337255,-0.017649853723767116,0.0,3.25,28.51255440711975,10.136572122573853,38.649128913879395,-2.8324127043788394e-08,-9.536742923144104e-11
-103.34052119546486,0.7819819819819821,86.35247747747749,20,400000,8,0.020307809114456177,0.00028500000000000015,222.03335006701678,0.41859209569715583,-0.01645959481190051,0.0,2.5,28.723945379257202,10.104851007461548,38.82879853248596,-1.6403198799253005e-08,1.907348723406699e-09
-122.94612411877962,0.8958128078817735,109.3655172413793,21,420000,8,0.020099906250834465,0.00028425000000000016,183.23417589230277,0.29959487942115853,-0.01589323951008792,0.0,3.25,27.2313551902771,10.055817365646362,37.287174701690674,-2.5272368642248466e-09,-8.821487429422348e-10
-74.73283683777662,1.1026748971193419,66.1156378600823,22,440000,10,0.02010115422308445,0.00028350000000000017,223.10815897444948,0.5372490619115841,-0.0201973108811298,0.0,2.5,24.740758419036865,12.31610631942749,37.05686640739441,-5.817413217812373e-09,-1.00135799652179e-09
-138.27642617719283,0.8386792452830188,141.76006289308174,23,460000,8,0.02133158966898918,0.0002827500000000002,150.00101692150957,0.3623679505085376,-0.01599105915544516,0.0,3.0,26.399054050445557,10.147347211837769,36.54640316963196,3.685951099896556e-08,1.3828277412031298e-09
-90.8288431457684,0.7504830917874398,92.35048309178745,24,480000,10,0.02120642364025116,0.0002820000000000002,183.6137683722158,0.3599214853701024,-0.01907098575408895,0.0,6.75,24.085513591766357,12.65984559059143,36.74536204338074,2.961158784842155e-08,4.768371461572052e-11
-102.86838986691811,1.0196078431372548,112.20849673202615,25,500000,5,0.020851848646998405,0.0002812500000000002,136.84689131422925,0.302815923577966,-0.01095724238243442,0.0,2.0,30.735026836395264,6.33451771736145,37.069547176361084,-1.3351440841802287e-08,4.5299530793130316e-10
