Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/TotalSteps,Train/StopIter,Train/KL,Train/LR,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Loss/Loss_ewc,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv
-337.2735555534803,0.7221059335649379,110.325051708161,1,20000,40,0.017607595771551132,0.00029925,248.95269342215298,0.21126334265398142,-0.02401417291450936,0.0,18.30105423927307,50.47102665901184,68.77208304405212,-4.189491278339119e-07,-3.576278717609682e-10
-321.76250744254804,0.7975155279503106,107.79316770186335,2,40000,40,0.017628133296966553,0.0002985,242.13283374896065,0.18472916982545795,-0.02283000329123682,0.0,18.629860639572144,49.79076910018921,68.42063164710999,-3.0040741005876725e-09,-3.8146971692576415e-10
-360.88899933094416,0.8713836477987422,133.19748427672954,3,60000,39,0.020044218748807907,0.00029775,288.5468996556881,0.17642023914328903,-0.02606492685938384,0.0,13.018855333328247,49.314553022384644,62.33341026306152,6.60419487985564e-08,7.152557435219364e-10
-264.2229786381613,0.5488151658767774,101.64194312796211,4,80000,36,0.0214227344840765,0.000297,400.5504106231137,0.18094652455078916,-0.027181360761995038,0.0,18.948907136917114,45.16672968864441,64.11563849449158,-5.41687015243042e-08,3.8146971692576415e-10
-300.0288571160107,0.9195121951219513,121.6560975609756,5,100000,22,0.020207401365041733,0.00029625,420.67416823800136,0.3130906785359796,-0.02447015223187464,0.0,23.287683963775635,26.843045234680176,50.13073110580444,-1.688003514743741e-08,4.744529658040619e-09
-249.99988209265734,0.8231428571428572,106.19628571428571,6,120000,20,0.021450866013765335,0.0002955,430.16176822162663,0.21977485050521672,-0.023890656971345885,0.0,27.995444297790527,25.098016023635864,53.093461751937866,5.4836273299940785e-09,3.57627885638756e-11
-312.5979914399598,0.9847402597402598,137.98181818181817,7,140000,15,0.02049112878739834,0.00029475000000000004,396.11578748091597,0.28326738677180996,-0.02156024575630189,0.0,22.081496000289917,18.773317575454712,40.8548150062561,-1.754760781125242e-08,1.287460360543946e-09
-223.87088440186653,0.8433862433862435,103.10158730158729,8,160000,17,0.02061646059155464,0.00029400000000000004,448.3663140984994,0.3012430378867902,-0.022760295716897243,0.0,19.677776098251343,21.43546772003174,41.11324620246887,-2.1934509764065524e-09,-4.768371808516747e-10
-284.19887854753586,0.9158385093167702,139.3717391304348,9,180000,9,0.020141050219535828,0.00029325000000000005,402.0131668264154,0.22140906873084062,-0.016512932464891016,0.0,25.46295189857483,11.031666994094849,36.49462080001831,4.482269222449986e-09,5.722046170220096e-10
-250.70146809417793,0.8940298507462687,128.68097014925374,10,200000,13,0.02007332071661949,0.00029250000000000006,295.76281244311235,0.23513216069153572,-0.019681264967587816,0.0,25.68431043624878,16.361578702926636,42.04589128494263,3.528594971768939e-09,8.344649971014917e-11
-175.79492914613493,1.1117256637168142,95.00774336283186,11,220000,13,0.020374150946736336,0.00029175000000000007,447.41071311892557,0.5710319654883771,-0.019998579986132983,0.0,27.172417640686035,16.501930475234985,43.67435026168823,-7.629394338515283e-10,-1.287460360543946e-09
-156.80646283749002,1.079864253393665,90.95135746606334,12,240000,14,0.0210732351988554,0.0002910000000000001,438.88501133781654,0.474368091319853,-0.022621152811515388,0.0,26.040817975997925,17.660728693008423,43.7015495300293,1.8119811429073707e-08,3.361702027859792e-09
-165.6946314819294,0.8954773869346733,97.86959798994974,13,260000,11,0.021372804418206215,0.0002902500000000001,331.24330295160553,0.3747902642897645,-0.019602512817180923,0.0,31.264091968536377,13.825087070465088,45.08918070793152,-1.4019012617438875e-08,-1.3351439953623867e-09
-160.59022433757437,0.7308056872037915,97.87180094786729,14,280000,13,0.021353548392653465,0.0002895000000000001,323.58244476730863,0.2947567528048262,-0.021265627724451782,0.0,28.343857049942017,16.58936381340027,44.933223247528076,-1.2207030941624453e-08,-1.9073485846288207e-10
-148.00210293189264,1.2550228310502285,94.962100456621,15,300000,9,0.021286198869347572,0.0002887500000000001,311.65329753265,0.544224465320751,-0.01629613861335818,0.0,26.87264132499695,11.308069705963135,38.18071246147156,1.3732909920349812e-08,-1.907348723406699e-09
-116.18862558987226,0.8038461538461539,78.38226495726498,16,320000,12,0.02301478572189808,0.0002880000000000001,292.04663690845297,0.33235600347014754,-0.020789928217438327,0.0,29.26640486717224,15.190909147262573,44.45731520652771,1.506805347162299e-08,9.775161791125697e-10
-132.02516274689796,0.7384782608695654,94.04586956521737,17,340000,10,0.020775089040398598,0.0002872500000000001,291.41344700773686,0.27605580210614317,-0.019924981522406585,0.0,28.34661340713501,12.751792430877686,41.09840726852417,2.0980834847250662e-09,-4.76837147544984e-09
-138.46703203363836,1.0728494623655915,102.92365591397846,18,360000,7,0.02128036506474018,0.00028650000000000013,223.21414349798414,0.3984069502901835,-0.014513913783098565,0.0,27.61610174179077,8.946235418319702,36.56233835220337,-2.5367736355974557e-08,1.9073485846288207e-10
-99.52347149094771,0.992831541218638,76.35681003584229,19,380000,10,0.021922586485743523,0.00028575000000000014,279.63791173136656,0.4956958220337336,-0.017754464965319624,0.0,28.158064126968384,12.57125210762024,40.729318380355835,-1.2969970875076342e-08,-2.861023085110048e-10
-94.18765023523474,0.6775280898876404,76.13220973782771,20,400000,10,0.02011919394135475,0.00028500000000000015,241.87723369171826,0.3678935076791448,-0.018679379248848785,0.0,25.617830514907837,12.66491985321045,38.28275203704834,-2.00271599304358e-09,1.0490417423625331e-09
-100.85909056190536,1.2578341013824885,81.6078341013825,21,420000,6,0.020703429356217384,0.00028425000000000016,197.28169180409978,0.5588959287832213,-0.013629136945386798,0.0,26.124746799468994,7.5659801959991455,33.69072890281677,-1.1110305564443479e-08,-9.274482515309046e-09
-81.16146853426392,0.7307210031347962,70.91442006269591,22,440000,10,0.022223632782697678,0.00028350000000000017,213.01785985440873,0.42858051664222735,-0.0207318350711403,0.0,25.69594955444336,12.28463888168335,37.98059034347534,-8.177757138128072e-09,-1.2922287240257901e-08
-61.96670160042673,1.0573487031700288,59.149711815561965,23,460000,8,0.02048809453845024,0.0002827500000000002,225.10531078740811,0.7668832585828516,-0.01591105927629902,0.0,27.372801065444946,10.131314754486084,37.50411796569824,1.196861276753225e-08,-3.337859988405967e-10
-63.278937358393414,0.9327956989247311,61.98924731182796,24,480000,6,0.02079279161989689,0.0002820000000000002,168.98688949487462,0.6016635140552878,-0.013436597573081938,0.0,27.542421102523804,7.54029393196106,35.08271789550781,-1.835823049134433e-09,-4.768371461572052e-11
-67.74630174197425,0.9197019867549668,73.35579470198675,25,500000,6,0.020526595413684845,0.0002812500000000002,156.4209594848438,0.43911298837302465,-0.014120519632960573,0.0,27.278414011001587,7.338864326477051,34.61728048324585,1.039505015398845e-08,8.106231796922714e-10
-53.14942025909153,0.8190625,59.44171874999999,26,520000,9,0.021223627030849457,0.0002805000000000002,145.7611941959488,0.5335951471369995,-0.01776901972668565,0.0,27.0944504737854,11.424097299575806,38.51854944229126,-1.8119812317252126e-09,8.106231796922714e-10
-60.01539249514087,0.9971590909090909,70.80397727272727,27,540000,7,0.020002728328108788,0.0002797500000000002,129.7495718851094,0.46848251212376374,-0.014777649459031648,0.0,30.093445301055908,8.808370113372803,38.901817083358765,-4.00543198608716e-09,-1.00135799652179e-09
-48.43275074837011,0.8436416184971097,62.27644508670521,28,560000,6,0.020013650879263878,0.0002790000000000002,137.51760440131727,0.5332100967558238,-0.013541531251917998,0.0,31.15976119041443,7.5845842361450195,38.74434781074524,2.632141082870021e-08,2.2888184680880386e-09
-51.64534054512898,1.0203237410071941,69.68435251798562,29,580000,7,0.022619474679231644,0.00027825000000000023,104.60807563680756,0.5523382969020383,-0.01610076298164854,0.0,30.95194363594055,8.692286014556885,39.64423155784607,-1.7166137400437265e-09,1.8119812317252126e-09
-41.43948789224556,0.7360000000000001,62.40446153846154,30,600000,6,0.020268326625227928,0.00027750000000000024,104.82637719833812,0.5616588134683581,-0.01503001507574988,0.0,30.05614423751831,7.6850292682647705,37.741174936294556,1.3446808111439168e-08,5.245208711812666e-10
-42.08137908543939,0.7786440677966101,66.08305084745763,31,620000,7,0.02140170894563198,0.00027675000000000025,96.02640326955665,0.3961196706168241,-0.016081160620672757,0.0,30.445298671722412,8.852467060089111,39.297767639160156,-1.7738342350526182e-08,4.291534350109316e-10
-46.35036778978058,0.715810276679842,79.82687747035574,32,640000,3,0.021066797897219658,0.00027600000000000026,88.39707573635764,0.36220078317882914,-0.005407589792221372,0.0,29.61134123802185,3.8160219192504883,33.42736554145813,1.6212464259979242e-08,9.536742923144104e-11
-36.37772812312379,0.664026402640264,68.88382838283829,33,660000,4,0.020601194351911545,0.00027525000000000027,87.99046086503294,0.3822179448020201,-0.0069029244282595315,0.0,28.837541818618774,5.052105188369751,33.889650106430054,2.326965287124949e-08,-1.239776614703203e-09
-33.32793547763371,0.7948559670781893,77.43415637860082,34,680000,4,0.02353965863585472,0.0002745000000000003,68.56340650704722,0.36809777101269736,-0.010581244957802919,0.0,27.43645453453064,5.071040391921997,32.50749635696411,1.907348723406699e-09,1.8119812317252126e-09
-32.6040790677995,0.9074561403508771,83.16973684210527,35,700000,4,0.02091805636882782,0.0002737500000000003,56.14110998299937,0.30049995241311794,-0.00970195321449504,0.0,27.639123678207397,5.024716138839722,32.663841247558594,-2.145767119543507e-09,1.0967254882032762e-09
